"","true","estimated","tissue_spiked","spike_color"
"sample_61585",0.35,0.159184641303513,"spleen",TRUE
"sample_61586",0.35,0.0468507292224391,"spleen",TRUE
"sample_61587",0.35,0.203542183939719,"spleen",TRUE
"sample_61588",0.35,0.350429071105744,"spleen",TRUE
"sample_61589",0.35,0.0775320290957642,"spleen",TRUE
"sample_61590",0.35,0.285604847785979,"spleen",TRUE
"sample_61591",0.35,0.151372945429991,"spleen",TRUE
"sample_61592",0.35,0.113755913335614,"spleen",TRUE
"sample_61593",0.35,0.275940834464787,"spleen",TRUE
"sample_61594",0.35,0.0137047253483713,"spleen",TRUE
"sample_61595",0.35,0.135109419413828,"spleen",TRUE
"sample_61596",0.35,0.0723614080946462,"spleen",TRUE
"sample_61597",0.35,0.243340548752526,"spleen",TRUE
"sample_61598",0.35,0.335451412998928,"spleen",TRUE
"sample_61599",0.35,0.147165845924559,"spleen",TRUE
"sample_61600",0.35,0.203048677127839,"spleen",TRUE
"sample_61601",0.4,0.266069871467459,"spleen",TRUE
"sample_61602",0.4,0.371923676967935,"spleen",TRUE
"sample_61603",0.4,0.268524368798389,"spleen",TRUE
"sample_61604",0.4,0.254472316430067,"spleen",TRUE
"sample_61605",0.4,0.0705943444945151,"spleen",TRUE
"sample_61606",0.4,0.0270162131553102,"spleen",TRUE
"sample_61607",0.4,0.20925136948791,"spleen",TRUE
"sample_61608",0.4,0.24781816957032,"spleen",TRUE
"sample_61609",0.4,0.299005941365155,"spleen",TRUE
"sample_61610",0.4,0.242125710382119,"spleen",TRUE
"sample_61611",0.4,0.19916660467159,"spleen",TRUE
"sample_61612",0.4,0.210718567249921,"spleen",TRUE
"sample_61613",0.4,0.360327843788177,"spleen",TRUE
"sample_61614",0.4,0.327002676412707,"spleen",TRUE
"sample_61615",0.4,0.127137881473343,"spleen",TRUE
"sample_61616",0.4,0.339090250459707,"spleen",TRUE
"sample_61617",0.4,0.177992661754472,"spleen",TRUE
"sample_61618",0.4,0.203510276511362,"spleen",TRUE
"sample_61619",0.4,0.187291735638404,"spleen",TRUE
"sample_61620",0.4,0.296485591587125,"spleen",TRUE
"sample_61621",0.4,0.186520628566437,"spleen",TRUE
"sample_61622",0.4,0.209554276873501,"spleen",TRUE
"sample_61623",0.4,0.183552175049532,"spleen",TRUE
"sample_61624",0.4,0.207789280314739,"spleen",TRUE
"sample_61625",0.4,0.182916532229182,"spleen",TRUE
"sample_61626",0.4,0.206905379000604,"spleen",TRUE
"sample_61627",0.4,0.121181317453602,"spleen",TRUE
"sample_61628",0.4,0.328155678915009,"spleen",TRUE
"sample_61629",0.4,0.219635161044462,"spleen",TRUE
"sample_61630",0.4,0.256582226662288,"spleen",TRUE
"sample_61631",0.4,0.0894445792149444,"spleen",TRUE
"sample_61632",0.4,0.204770646650008,"spleen",TRUE
"sample_61633",0.4,0.362504045805007,"spleen",TRUE
"sample_61634",0.4,0.236010561629132,"spleen",TRUE
"sample_61635",0.4,0.130468779615517,"spleen",TRUE
"sample_61636",0.4,0.110231062162628,"spleen",TRUE
"sample_61637",0.4,0.364880988911626,"spleen",TRUE
"sample_61638",0.4,0.218049102504174,"spleen",TRUE
"sample_61639",0.4,0.165103777720109,"spleen",TRUE
"sample_61640",0.4,0.26230216579688,"spleen",TRUE
"sample_61641",0.4,0.112066374433473,"spleen",TRUE
"sample_61642",0.4,0.212049741466795,"spleen",TRUE
"sample_61643",0.4,0.258007999807111,"spleen",TRUE
"sample_61644",0.4,0.127336724312309,"spleen",TRUE
"sample_61645",0.4,0.296422373556131,"spleen",TRUE
"sample_61646",0.4,0.287705785417343,"spleen",TRUE
"sample_61647",0.4,0.176379114308484,"spleen",TRUE
"sample_61648",0.4,0.209169617892864,"spleen",TRUE
"sample_61649",0.4,0.312496172953247,"spleen",TRUE
"sample_61650",0.4,0.307876004811495,"spleen",TRUE
"sample_61651",0.4,0.143996018528956,"spleen",TRUE
"sample_61652",0.4,0.191632946648896,"spleen",TRUE
"sample_61653",0.4,0.283153554916577,"spleen",TRUE
"sample_61654",0.4,0.100354682700805,"spleen",TRUE
"sample_61655",0.4,0.138219364087687,"spleen",TRUE
"sample_61656",0.4,0.191015443762463,"spleen",TRUE
"sample_61657",0.4,0.233203336721394,"spleen",TRUE
"sample_61658",0.4,0.106594567420913,"spleen",TRUE
"sample_61659",0.4,0.214281029767123,"spleen",TRUE
"sample_61660",0.4,0.201485512400333,"spleen",TRUE
"sample_61661",0.4,0.193508878685259,"spleen",TRUE
"sample_61662",0.4,0.191617450402334,"spleen",TRUE
"sample_61663",0.4,0.340400045194465,"spleen",TRUE
"sample_61664",0.4,0.227392835669367,"spleen",TRUE
"sample_61665",0.4,0.16997087417269,"spleen",TRUE
"sample_61666",0.4,0.182839040675611,"spleen",TRUE
"sample_61667",0.4,0.172795216529186,"spleen",TRUE
"sample_61668",0.4,0.312418858395485,"spleen",TRUE
"sample_61669",0.4,0.317065417300621,"spleen",TRUE
"sample_61670",0.4,0.131782314409547,"spleen",TRUE
"sample_61671",0.4,0.235633321927476,"spleen",TRUE
"sample_61672",0.4,0.264898266879369,"spleen",TRUE
"sample_61673",0.4,0.23299105608464,"spleen",TRUE
"sample_61674",0.4,0.348012763379758,"spleen",TRUE
"sample_61675",0.4,0.233090140493015,"spleen",TRUE
"sample_61676",0.4,0.218931381229519,"spleen",TRUE
"sample_61677",0.4,0.189577036353713,"spleen",TRUE
"sample_61678",0.4,0.176162696470813,"spleen",TRUE
"sample_61679",0.4,0.252444084144687,"spleen",TRUE
"sample_61680",0.4,0.365991628087867,"spleen",TRUE
"sample_61681",0.4,0.216755024032846,"spleen",TRUE
"sample_61682",0.4,0.287544945710248,"spleen",TRUE
"sample_61683",0.4,0.17009912561341,"spleen",TRUE
"sample_61684",0.4,0.258448656475308,"spleen",TRUE
"sample_61685",0.4,0.128814478522816,"spleen",TRUE
"sample_61686",0.4,0.160279879767904,"spleen",TRUE
"sample_61687",0.4,0.306424074177689,"spleen",TRUE
"sample_61688",0.4,0.281903200457113,"spleen",TRUE
"sample_61689",0.4,0.161606841089641,"spleen",TRUE
"sample_61690",0.4,0.331423230658137,"spleen",TRUE
"sample_61691",0.4,0.216115870926542,"spleen",TRUE
"sample_61692",0.4,0.271917076817197,"spleen",TRUE
"sample_61693",0.4,0.293017812358495,"spleen",TRUE
"sample_61694",0.4,0.188248043044153,"spleen",TRUE
"sample_61695",0.4,0.183857018520758,"spleen",TRUE
"sample_61696",0.4,0.0369034854882084,"spleen",TRUE
"sample_61697",0.4,0.327170850319867,"spleen",TRUE
"sample_61698",0.4,0.145292364600673,"spleen",TRUE
"sample_61699",0.4,0.19611696264693,"spleen",TRUE
"sample_61700",0.4,0.228854609021468,"spleen",TRUE
"sample_61701",0.4,0.199630536133446,"spleen",TRUE
"sample_61702",0.4,0.233884503816577,"spleen",TRUE
"sample_61703",0.4,0.16620056837256,"spleen",TRUE
"sample_61704",0.4,0.244635429896649,"spleen",TRUE
"sample_61705",0.4,0.115335369359197,"spleen",TRUE
"sample_61706",0.4,0.245924569833279,"spleen",TRUE
"sample_61707",0.4,0.0629841874688278,"spleen",TRUE
"sample_61708",0.4,0.0982894177257801,"spleen",TRUE
"sample_61709",0.4,0.0983742625034067,"spleen",TRUE
"sample_61710",0.4,0.14482913571024,"spleen",TRUE
"sample_61711",0.4,0.140297145087128,"spleen",TRUE
"sample_61712",0.4,0.184293268531853,"spleen",TRUE
"sample_61713",0.4,0.241675651642784,"spleen",TRUE
"sample_61714",0.4,0.22708274832555,"spleen",TRUE
"sample_61715",0.4,0.253977137652097,"spleen",TRUE
"sample_61716",0.4,0.266423560286448,"spleen",TRUE
"sample_61717",0.4,0.170858827139619,"spleen",TRUE
"sample_61718",0.4,0.277968864511082,"spleen",TRUE
"sample_61719",0.4,0.241997000254623,"spleen",TRUE
"sample_61720",0.4,0.25076138566875,"spleen",TRUE
"sample_61721",0.4,0.20721697872,"spleen",TRUE
"sample_61722",0.4,0.237814939966167,"spleen",TRUE
"sample_61723",0.4,0.123888453119669,"spleen",TRUE
"sample_61724",0.4,0.194637122664138,"spleen",TRUE
"sample_61725",0.4,0.163522167814211,"spleen",TRUE
"sample_61726",0.4,0.283951643503399,"spleen",TRUE
"sample_61727",0.4,0.250035116296462,"spleen",TRUE
"sample_61728",0.4,0.342051840971648,"spleen",TRUE
"sample_61729",0.4,0.23983388045446,"spleen",TRUE
"sample_61730",0.4,0.183890486085098,"spleen",TRUE
"sample_61731",0.4,0.257839581987405,"spleen",TRUE
"sample_61732",0.4,0.338553072220537,"spleen",TRUE
"sample_61733",0.4,0.137645138123873,"spleen",TRUE
"sample_61734",0.4,0.296836647753659,"spleen",TRUE
"sample_61735",0.4,0.151934595199826,"spleen",TRUE
"sample_61736",0.4,0.0371849941873673,"spleen",TRUE
"sample_61737",0.4,0.0503230195442576,"spleen",TRUE
"sample_61738",0.4,0.0733644196818689,"spleen",TRUE
"sample_61739",0.4,0.153869014685628,"spleen",TRUE
"sample_61740",0.4,0.106575587927917,"spleen",TRUE
"sample_61741",0.4,0.184564377941194,"spleen",TRUE
"sample_61742",0.4,0.179297958104475,"spleen",TRUE
"sample_61743",0.4,0.121636779666705,"spleen",TRUE
"sample_61744",0.4,0.232433930763452,"spleen",TRUE
"sample_61745",0.4,0.155631179804996,"spleen",TRUE
"sample_61746",0.4,0.25446275870554,"spleen",TRUE
"sample_61747",0.4,0.105895181690951,"spleen",TRUE
"sample_61748",0.4,0.286300062617756,"spleen",TRUE
"sample_61749",0.4,0.165934891989177,"spleen",TRUE
"sample_61750",0.4,0.303877981114096,"spleen",TRUE
"sample_61751",0.4,0.125280330744995,"spleen",TRUE
"sample_61752",0.4,0.268452720451987,"spleen",TRUE
"sample_61753",0.4,0.0959062426954501,"spleen",TRUE
"sample_61754",0.4,0.168538655307831,"spleen",TRUE
"sample_61755",0.4,0.223429330333644,"spleen",TRUE
"sample_61756",0.4,0.207974820241011,"spleen",TRUE
"sample_61757",0.4,0.191868360904575,"spleen",TRUE
"sample_61758",0.4,0.30386345974451,"spleen",TRUE
"sample_61759",0.4,0.198557561337552,"spleen",TRUE
"sample_61760",0.4,0.0579075020844639,"spleen",TRUE
"sample_61761",0.4,0.308188546433608,"spleen",TRUE
"sample_61762",0.4,0.206972312432213,"spleen",TRUE
"sample_61763",0.4,0.326048173263691,"spleen",TRUE
"sample_61764",0.4,0.226491343152964,"spleen",TRUE
"sample_61765",0.4,0.21980637299127,"spleen",TRUE
"sample_61766",0.4,0.25405152034996,"spleen",TRUE
"sample_61767",0.4,0.20617457161195,"spleen",TRUE
"sample_61768",0.4,0.195014166986988,"spleen",TRUE
"sample_61769",0.4,0.229468350560151,"spleen",TRUE
"sample_61770",0.4,0.266714762490222,"spleen",TRUE
"sample_61771",0.4,0.361783057552472,"spleen",TRUE
"sample_61772",0.4,0.147458381835344,"spleen",TRUE
"sample_61773",0.4,0.100708430615971,"spleen",TRUE
"sample_61774",0.4,0.191105913344669,"spleen",TRUE
"sample_61775",0.4,0.135649544844421,"spleen",TRUE
"sample_61776",0.4,0.161606442281237,"spleen",TRUE
"sample_61777",0.4,0.326123437210723,"spleen",TRUE
"sample_61778",0.4,0.296808480864625,"spleen",TRUE
"sample_61779",0.4,0.168201527531399,"spleen",TRUE
"sample_61780",0.4,0.179144784233635,"spleen",TRUE
"sample_61781",0.4,0.259557830758319,"spleen",TRUE
"sample_61782",0.4,0.18679918077751,"spleen",TRUE
"sample_61783",0.4,0.17713270019515,"spleen",TRUE
"sample_61784",0.4,0.203546950509132,"spleen",TRUE
"sample_61785",0.4,0.188047958363003,"spleen",TRUE
"sample_61786",0.4,0.308346830303527,"spleen",TRUE
"sample_61787",0.4,0.174116116666901,"spleen",TRUE
"sample_61788",0.4,0.187527625901924,"spleen",TRUE
"sample_61789",0.4,0.0931671631865995,"spleen",TRUE
"sample_61790",0.4,0.270596578373009,"spleen",TRUE
"sample_61791",0.4,0.187777250226746,"spleen",TRUE
"sample_61792",0.4,0.223636022346321,"spleen",TRUE
"sample_61793",0.4,0.239175634582027,"spleen",TRUE
"sample_61794",0.4,0.287465235181813,"spleen",TRUE
"sample_61795",0.4,0.225674747412153,"spleen",TRUE
"sample_61796",0.4,0.192113896543357,"spleen",TRUE
"sample_61797",0.4,0.191511926666776,"spleen",TRUE
"sample_61798",0.4,0.123606647820225,"spleen",TRUE
"sample_61799",0.4,0.152710835462409,"spleen",TRUE
"sample_61800",0.4,0.309305623613556,"spleen",TRUE
"sample_61801",0.45,0.341430171611518,"spleen",TRUE
"sample_61802",0.45,0.260455581962946,"spleen",TRUE
"sample_61803",0.45,0.266007641538498,"spleen",TRUE
"sample_61804",0.45,0.300478955077283,"spleen",TRUE
"sample_61805",0.45,0.284595981466201,"spleen",TRUE
"sample_61806",0.45,0.366124953545912,"spleen",TRUE
"sample_61807",0.45,0.1806725436208,"spleen",TRUE
"sample_61808",0.45,0.320634172273873,"spleen",TRUE
"sample_61809",0.45,0.151694319212935,"spleen",TRUE
"sample_61810",0.45,0.183255329566168,"spleen",TRUE
"sample_61811",0.45,0.187879247466658,"spleen",TRUE
"sample_61812",0.45,0.251132485837662,"spleen",TRUE
"sample_61813",0.45,0.170679703902384,"spleen",TRUE
"sample_61814",0.45,0.221642661249483,"spleen",TRUE
"sample_61815",0.45,0.222085852248771,"spleen",TRUE
"sample_61816",0.45,0.356978904528688,"spleen",TRUE
"sample_61817",0.45,0.285134979535459,"spleen",TRUE
"sample_61818",0.45,0.238746865215962,"spleen",TRUE
"sample_61819",0.45,0.19575130008319,"spleen",TRUE
"sample_61820",0.45,0.280856404765955,"spleen",TRUE
"sample_61821",0.45,0.0133300043706232,"spleen",TRUE
"sample_61822",0.45,0.193834004049838,"spleen",TRUE
"sample_61823",0.45,0.300155650981334,"spleen",TRUE
"sample_61824",0.45,0.28719675506595,"spleen",TRUE
"sample_61825",0.45,0.21313491329606,"spleen",TRUE
"sample_61826",0.45,0.27402741172079,"spleen",TRUE
"sample_61827",0.45,0.220580389840248,"spleen",TRUE
"sample_61828",0.45,0.24556404529753,"spleen",TRUE
"sample_61829",0.45,0.221565607316375,"spleen",TRUE
"sample_61830",0.45,0.306584444856172,"spleen",TRUE
"sample_61831",0.45,0.250133867406698,"spleen",TRUE
"sample_61832",0.45,0.39006066601561,"spleen",TRUE
"sample_61833",0.45,0.0782489937492896,"spleen",TRUE
"sample_61834",0.45,0.122262717160151,"spleen",TRUE
"sample_61835",0.45,0.205167722737378,"spleen",TRUE
"sample_61836",0.45,0.306562438858214,"spleen",TRUE
"sample_61837",0.45,0.204934181408748,"spleen",TRUE
"sample_61838",0.45,0.193150468511528,"spleen",TRUE
"sample_61839",0.45,0.194023981728859,"spleen",TRUE
"sample_61840",0.45,0.234057108235138,"spleen",TRUE
"sample_61841",0.45,0.24282265916031,"spleen",TRUE
"sample_61842",0.45,0.190304747616109,"spleen",TRUE
"sample_61843",0.45,0.191508934523534,"spleen",TRUE
"sample_61844",0.45,0.236949391250237,"spleen",TRUE
"sample_61845",0.45,0.261239280256207,"spleen",TRUE
"sample_61846",0.45,0.109591003358591,"spleen",TRUE
"sample_61847",0.45,0.296817132774481,"spleen",TRUE
"sample_61848",0.45,0.267588512640436,"spleen",TRUE
"sample_61849",0.45,0.209015060447574,"spleen",TRUE
"sample_61850",0.45,0.0609704473239924,"spleen",TRUE
"sample_61851",0.45,0.170219601917408,"spleen",TRUE
"sample_61852",0.45,0.330366318238196,"spleen",TRUE
"sample_61853",0.45,0.29631023224974,"spleen",TRUE
"sample_61854",0.45,0.215418318657458,"spleen",TRUE
"sample_61855",0.45,0.112736315880423,"spleen",TRUE
"sample_61856",0.45,0.181190794344533,"spleen",TRUE
"sample_61857",0.45,0.213287878429622,"spleen",TRUE
"sample_61858",0.45,0.18898681125442,"spleen",TRUE
"sample_61859",0.45,0.389091976396829,"spleen",TRUE
"sample_61860",0.45,0.259292216534381,"spleen",TRUE
"sample_61861",0.45,0.204779577581794,"spleen",TRUE
"sample_61862",0.45,0.160839598407615,"spleen",TRUE
"sample_61863",0.45,0.241601947489895,"spleen",TRUE
"sample_61864",0.45,0.192610273740563,"spleen",TRUE
"sample_61865",0.45,0.278686892423846,"spleen",TRUE
"sample_61866",0.45,0.322162691046001,"spleen",TRUE
"sample_61867",0.45,0.10038065188997,"spleen",TRUE
"sample_61868",0.45,0.223530399143623,"spleen",TRUE
"sample_61869",0.45,0.278284575386004,"spleen",TRUE
"sample_61870",0.45,0.255419369944754,"spleen",TRUE
"sample_61871",0.45,0.228196517136239,"spleen",TRUE
"sample_61872",0.45,0.304614376009395,"spleen",TRUE
"sample_61873",0.45,0.289470545797982,"spleen",TRUE
"sample_61874",0.45,0.203337522272968,"spleen",TRUE
"sample_61875",0.45,0.292269294119703,"spleen",TRUE
"sample_61876",0.45,0.218899367572682,"spleen",TRUE
"sample_61877",0.45,0.276344691109792,"spleen",TRUE
"sample_61878",0.45,0.286996982548926,"spleen",TRUE
"sample_61879",0.45,0.174887552223643,"spleen",TRUE
"sample_61880",0.45,0.26924474698996,"spleen",TRUE
"sample_61881",0.45,0.163286095844583,"spleen",TRUE
"sample_61882",0.45,0.244494941391768,"spleen",TRUE
"sample_61883",0.45,0.224808242866914,"spleen",TRUE
"sample_61884",0.45,0.251900930659188,"spleen",TRUE
"sample_61885",0.45,0.23396898489303,"spleen",TRUE
"sample_61886",0.45,0.278554278800634,"spleen",TRUE
"sample_61887",0.45,0.18790090716202,"spleen",TRUE
"sample_61888",0.45,0.254873273774797,"spleen",TRUE
"sample_61889",0.45,0.218445870130515,"spleen",TRUE
"sample_61890",0.45,0.163379282012484,"spleen",TRUE
"sample_61891",0.45,0.285773266110148,"spleen",TRUE
"sample_61892",0.45,0.315990540073932,"spleen",TRUE
"sample_61893",0.45,0.246885005780577,"spleen",TRUE
"sample_61894",0.45,0.241041533060149,"spleen",TRUE
"sample_61895",0.45,0.295092023348729,"spleen",TRUE
"sample_61896",0.45,0.338364382576948,"spleen",TRUE
"sample_61897",0.45,0.186455619127681,"spleen",TRUE
"sample_61898",0.45,0.278366650940306,"spleen",TRUE
"sample_61899",0.45,0.305678694856532,"spleen",TRUE
"sample_61900",0.45,0.219509010179975,"spleen",TRUE
"sample_61901",0.45,0.144279777749454,"spleen",TRUE
"sample_61902",0.45,0.204506119520882,"spleen",TRUE
"sample_61903",0.45,0.285602959555444,"spleen",TRUE
"sample_61904",0.45,0.221810471356514,"spleen",TRUE
"sample_61905",0.45,0.363550423748023,"spleen",TRUE
"sample_61906",0.45,0.236091638589011,"spleen",TRUE
"sample_61907",0.45,0.241133308956514,"spleen",TRUE
"sample_61908",0.45,0.364833622902271,"spleen",TRUE
"sample_61909",0.45,0.130969231931966,"spleen",TRUE
"sample_61910",0.45,0.232535658267712,"spleen",TRUE
"sample_61911",0.45,0.35790275986808,"spleen",TRUE
"sample_61912",0.45,0.275624878612847,"spleen",TRUE
"sample_61913",0.45,0.333789850320043,"spleen",TRUE
"sample_61914",0.45,0.315471907379503,"spleen",TRUE
"sample_61915",0.45,0.120361131544587,"spleen",TRUE
"sample_61916",0.45,0.286344470090757,"spleen",TRUE
"sample_61917",0.45,0.0754443861025868,"spleen",TRUE
"sample_61918",0.45,0.259134257227256,"spleen",TRUE
"sample_61919",0.45,0.218165927345804,"spleen",TRUE
"sample_61920",0.45,0.0580740186060176,"spleen",TRUE
"sample_61921",0.45,0.286412761537306,"spleen",TRUE
"sample_61922",0.45,0.316351290161482,"spleen",TRUE
"sample_61923",0.45,0.182082833989983,"spleen",TRUE
"sample_61924",0.45,0.251189877522445,"spleen",TRUE
"sample_61925",0.45,0.198039837959722,"spleen",TRUE
"sample_61926",0.45,0.282121941501907,"spleen",TRUE
"sample_61927",0.45,0.320455449592308,"spleen",TRUE
"sample_61928",0.45,0.262414487068579,"spleen",TRUE
"sample_61929",0.45,0.161481626861407,"spleen",TRUE
"sample_61930",0.45,0.331818813082228,"spleen",TRUE
"sample_61931",0.45,0.301692443538798,"spleen",TRUE
"sample_61932",0.45,0.284532388123848,"spleen",TRUE
"sample_61933",0.45,0.253416730776021,"spleen",TRUE
"sample_61934",0.45,0.239058774782019,"spleen",TRUE
"sample_61935",0.45,0.353034445429136,"spleen",TRUE
"sample_61936",0.45,0.353719565843611,"spleen",TRUE
"sample_61937",0.45,0.254114119130425,"spleen",TRUE
"sample_61938",0.45,0.108231097237338,"spleen",TRUE
"sample_61939",0.45,0.23026648103016,"spleen",TRUE
"sample_61940",0.45,0.280988582364999,"spleen",TRUE
"sample_61941",0.45,0.2404310028584,"spleen",TRUE
"sample_61942",0.45,0.302792380118292,"spleen",TRUE
"sample_61943",0.45,0.147996643841015,"spleen",TRUE
"sample_61944",0.45,0.165856075615799,"spleen",TRUE
"sample_61945",0.45,0.199014694239419,"spleen",TRUE
"sample_61946",0.45,0.186271687073716,"spleen",TRUE
"sample_61947",0.45,0.176006280468668,"spleen",TRUE
"sample_61948",0.45,0.255835592938129,"spleen",TRUE
"sample_61949",0.45,0.208073605051636,"spleen",TRUE
"sample_61950",0.45,0.202228105792839,"spleen",TRUE
"sample_61951",0.45,0.226815461409193,"spleen",TRUE
"sample_61952",0.45,0.231045944239074,"spleen",TRUE
"sample_61953",0.45,0.157372581177616,"spleen",TRUE
"sample_61954",0.45,0.283251399685419,"spleen",TRUE
"sample_61955",0.45,0.206621595845586,"spleen",TRUE
"sample_61956",0.45,0.257535360822632,"spleen",TRUE
"sample_61957",0.45,0.271344362647857,"spleen",TRUE
"sample_61958",0.45,0.128743879116003,"spleen",TRUE
"sample_61959",0.45,0.132767368035282,"spleen",TRUE
"sample_61960",0.45,0.335406984990094,"spleen",TRUE
"sample_61961",0.45,0.21804513639753,"spleen",TRUE
"sample_61962",0.45,0.110700744359295,"spleen",TRUE
"sample_61963",0.45,0.247586292517061,"spleen",TRUE
"sample_61964",0.45,0.313558419331971,"spleen",TRUE
"sample_61965",0.45,0.202060862143675,"spleen",TRUE
"sample_61966",0.45,0.301918556340133,"spleen",TRUE
"sample_61967",0.45,0.282149728356721,"spleen",TRUE
"sample_61968",0.45,0.125857004902281,"spleen",TRUE
"sample_61969",0.45,0.22445207784338,"spleen",TRUE
"sample_61970",0.45,0.313192864243938,"spleen",TRUE
"sample_61971",0.45,0.171780689155632,"spleen",TRUE
"sample_61972",0.45,0.309445609102626,"spleen",TRUE
"sample_61973",0.45,0.227385234030396,"spleen",TRUE
"sample_61974",0.45,0.279770564542108,"spleen",TRUE
"sample_61975",0.45,0.184662095018446,"spleen",TRUE
"sample_61976",0.45,0.0568758435298139,"spleen",TRUE
"sample_61977",0.45,0.194128849336512,"spleen",TRUE
"sample_61978",0.45,0.215956961905923,"spleen",TRUE
"sample_61979",0.45,0.176231351027284,"spleen",TRUE
"sample_61980",0.45,0.240087521338594,"spleen",TRUE
"sample_61981",0.45,0.280267053841079,"spleen",TRUE
"sample_61982",0.45,0.368685922937881,"spleen",TRUE
"sample_61983",0.45,0.316618364079006,"spleen",TRUE
"sample_61984",0.45,0.255589943291013,"spleen",TRUE
"sample_61985",0.45,0.0929766257672458,"spleen",TRUE
"sample_61986",0.45,0.210569098524858,"spleen",TRUE
"sample_61987",0.45,0.292482324600154,"spleen",TRUE
"sample_61988",0.45,0.221499779673177,"spleen",TRUE
"sample_61989",0.45,0.218785657600872,"spleen",TRUE
"sample_61990",0.45,0.178369763980724,"spleen",TRUE
"sample_61991",0.45,0.193976097327275,"spleen",TRUE
"sample_61992",0.45,0.414990187202183,"spleen",TRUE
"sample_61993",0.45,0.205856220255185,"spleen",TRUE
"sample_61994",0.45,0.357034005951209,"spleen",TRUE
"sample_61995",0.45,0.0521708426667313,"spleen",TRUE
"sample_61996",0.45,0.167810942531458,"spleen",TRUE
"sample_61997",0.45,0.125974671293641,"spleen",TRUE
"sample_61998",0.45,0.200658513268676,"spleen",TRUE
"sample_61999",0.45,0.0728163583339221,"spleen",TRUE
"sample_62000",0.45,0.0444802628584005,"spleen",TRUE
"sample_62001",0.5,0.331139472329186,"spleen",TRUE
"sample_62002",0.5,0.205081145664525,"spleen",TRUE
"sample_62003",0.5,0.308764957523605,"spleen",TRUE
"sample_62004",0.5,0.345656933272727,"spleen",TRUE
"sample_62005",0.5,0.367097193214314,"spleen",TRUE
"sample_62006",0.5,0.21956240952798,"spleen",TRUE
"sample_62007",0.5,0.331774808246507,"spleen",TRUE
"sample_62008",0.5,0.333056153749329,"spleen",TRUE
"sample_62009",0.5,0.412653683842888,"spleen",TRUE
"sample_62010",0.5,0.26033257058644,"spleen",TRUE
"sample_62011",0.5,0.30846109041758,"spleen",TRUE
"sample_62012",0.5,0.157364548947676,"spleen",TRUE
"sample_62013",0.5,0.227888503340375,"spleen",TRUE
"sample_62014",0.5,0.179213089906011,"spleen",TRUE
"sample_62015",0.5,0.242513914086473,"spleen",TRUE
"sample_62016",0.5,0.185649408001691,"spleen",TRUE
"sample_62017",0.5,0.36597485399092,"spleen",TRUE
"sample_62018",0.5,0.419259141504808,"spleen",TRUE
"sample_62019",0.5,0.336703685029666,"spleen",TRUE
"sample_62020",0.5,0.193774512346492,"spleen",TRUE
"sample_62021",0.5,0.267650302562253,"spleen",TRUE
"sample_62022",0.5,0.324998625937445,"spleen",TRUE
"sample_62023",0.5,0.274570920886066,"spleen",TRUE
"sample_62024",0.5,0.460235073371255,"spleen",TRUE
"sample_62025",0.5,0.222427622201806,"spleen",TRUE
"sample_62026",0.5,0.27340370582186,"spleen",TRUE
"sample_62027",0.5,0.232173220437904,"spleen",TRUE
"sample_62028",0.5,0.17987434961594,"spleen",TRUE
"sample_62029",0.5,0.376738851229037,"spleen",TRUE
"sample_62030",0.5,0.262461757032542,"spleen",TRUE
"sample_62031",0.5,0.263509740472462,"spleen",TRUE
"sample_62032",0.5,0.336015879892073,"spleen",TRUE
"sample_62033",0.5,0.28293490717616,"spleen",TRUE
"sample_62034",0.5,0.141670115779036,"spleen",TRUE
"sample_62035",0.5,0.206534274965349,"spleen",TRUE
"sample_62036",0.5,0.270267244257066,"spleen",TRUE
"sample_62037",0.5,0.201207515438176,"spleen",TRUE
"sample_62038",0.5,0.242136457992958,"spleen",TRUE
"sample_62039",0.5,0.236874186610302,"spleen",TRUE
"sample_62040",0.5,0.356554768504566,"spleen",TRUE
"sample_62041",0.5,0.147388167230372,"spleen",TRUE
"sample_62042",0.5,0.277298208320452,"spleen",TRUE
"sample_62043",0.5,0.199051198205634,"spleen",TRUE
"sample_62044",0.5,0.383784608563043,"spleen",TRUE
"sample_62045",0.5,0.185852084092948,"spleen",TRUE
"sample_62046",0.5,0.418164756650655,"spleen",TRUE
"sample_62047",0.5,0.212967608090943,"spleen",TRUE
"sample_62048",0.5,0.169280002316853,"spleen",TRUE
"sample_62049",0.5,0.146914544560634,"spleen",TRUE
"sample_62050",0.5,0.361312404313208,"spleen",TRUE
"sample_62051",0.5,0.317627145995449,"spleen",TRUE
"sample_62052",0.5,0.175775903168123,"spleen",TRUE
"sample_62053",0.5,0.219052881190139,"spleen",TRUE
"sample_62054",0.5,0.359133875073423,"spleen",TRUE
"sample_62055",0.5,0.393952348413648,"spleen",TRUE
"sample_62056",0.5,0.239013831119247,"spleen",TRUE
"sample_62057",0.5,0.301582118863096,"spleen",TRUE
"sample_62058",0.5,0.321128155102727,"spleen",TRUE
"sample_62059",0.5,0.272873619226098,"spleen",TRUE
"sample_62060",0.5,0.335802754064443,"spleen",TRUE
"sample_62061",0.5,0.328490706669159,"spleen",TRUE
"sample_62062",0.5,0.284911707471873,"spleen",TRUE
"sample_62063",0.5,0.303637009560866,"spleen",TRUE
"sample_62064",0.5,0.26692931471322,"spleen",TRUE
"sample_62065",0.5,0.198755800625536,"spleen",TRUE
