"miRNA","adipocyte","artery","bladder","bone","bowel","brain","esophagus","heart","kidney","liver","lung","lymph_node","muscle","nerve","pancreas","pleurae","salivary_gland","skin","spleen","stomach","testis","thyroid","vein"
"hsa-miR-4523",0.0171823075051425,0,0,0.0206759094569894,0,0.00740477243544391,0,0.00279997659883511,0.0178864026825614,0,0.0125361444297199,0,0,0,0,0,0,0.0139102554742335,0,0,0,0,0
"hsa-miR-4524a-3p",17.9628402975219,3.47472965485906,7.02726350017842,6.3317635799482,7.47784541149261,1.24032969849528,11.214965483146,10.9189170104513,4.08388301450007,26.4663905095523,8.05460329100845,20.0143846069958,14.0346803919914,16.6511418033047,5.35457037236274,17.9034912349066,9.76676653500694,17.6604863503966,1.99437016632413,3.80410104066519,2.36820683365285,8.48714310394051,10.0641031769446
"hsa-miR-4524a-5p",0.651495575046558,0.218445886816664,0.3641099104815,0.219133929042987,0.305720546330184,0.0825748051261876,0.38306924026332,0.370405577412849,0.356493503378275,1.36173729592327,0.397790301536277,1.07533641057416,0.620715681228007,0.716644893656597,0.135818612922754,0.668691018834766,0.537952950736219,1.02500184511069,0.210078957176808,0.165936334432013,0.0827233370866901,0.312884371764477,0.496416371997624
"hsa-miR-4524b-3p",0.00703139292488956,0,0,0.019611595143692,0.00589095037077105,0.000469531680307299,0.0104699955836021,0.00560105183696184,0,0.0125801182626484,0,0,0,0.0147750457736238,0,0,0.0200760232887021,0,0.00720628250842241,0.0168519682484796,0,0.00843851896861168,0
"hsa-miR-4525",0.30852380405082,0.465464449280324,0.145616461745226,0.49302168917394,0.316782570394896,2.02599025541453,0.307926816523676,0.233847685675748,0.626667599508763,0.167565389293894,0.61538561325765,0.262225564875069,0.338915336110249,1.30883784915607,0.335873205633543,0.338003267393733,0.481359575413622,0.394906073697229,0.256906119440303,0.581187735422139,0.186770112382983,0.257563524289422,0.168556495091412
"hsa-miR-4526",0.0792740950082292,0.0822477225605049,0,0.262833831780031,0.0540504162353415,0.107182067155595,0.0187226006894349,0.0345849582353541,0.0385467911565653,0.0405708064079174,0.0242381797356321,0.288220359294963,0.0172714497670255,0.0252567900311707,0.0186543581760861,0.0426895414986971,0,0.0429618136874632,0.123450588368777,0.0258271447880308,0,0.0921792873115249,0.0688665931455842
"hsa-miR-4528",0,0.013211111223135,0,0,0,0.00813446163640088,0,0,0,0,0,0.0207286135168222,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4529-3p",0.130442287899238,0.0558990197539296,0.0617691897526233,0.111840945659908,0.0162444831241605,0.0906166420790179,0.0920937714399378,0.0453056691519592,0.0468442046039811,0,0.175988429713688,0.102892024804167,0.0690857990681019,0.116703067944813,0.0486037912018128,0.112154549369097,0.0200760232887021,0.15705801279225,0.0595364368850949,0.0480115247721492,0.0349533585592373,0.0334462572810783,0.0857838987779524
"hsa-miR-4529-5p",0.0967119818855224,0.0181867923750005,0.0721963812759789,0.0146459722403426,0.0272755058482488,0.0879123227828422,0.0476383926501582,0.0357390636733259,0.0474761841908945,0.0175141794059213,0.0907692168028161,0.0207286135168222,0.0927144009114519,0.0967274887900261,0.0228360798541726,0.0592134373996189,0.0220245733418899,0.0761908136412871,0.0409276490586564,0.122155786113667,0.011221367838528,0.0645282269282347,0.0854956458618343
"hsa-miR-4530",0.123903839622616,0.0446090148212704,0.0111077972384253,0.0915224351124542,0.0139603924572876,0.00241433505254359,0.0104699955836021,0.00764224028446419,0.0165367175521762,0,0.122107626321393,0.0207286135168222,0.0690857990681019,0.0365606805541042,0.0186543581760861,0,0,0.0654638455355066,0.00720628250842241,0.0200558236679041,0.0230873631988826,0,0.124575820193376
"hsa-miR-4533",0.0343646150102849,0.0181867923750005,0,0.0142098575832531,0.010010936492055,0.0156465141246352,0.0216274085954923,0.0500054987689442,0.00476945881569262,0.0119313769922465,0.0300061275975691,0,0,0.00997778820884725,0,0,0.0200760232887021,0.00822696751528444,0.0186087878264385,0,0,0,0
"hsa-miR-4536-3p",1.13299486740323,1.64957400939161,3.26978451141076,1.2483422970537,2.1721904928089,1.4112941129936,1.94535237583979,3.53269833646909,0.943149551573337,1.01124445861889,1.21639658226934,1.45931166790295,3.158206791693,1.72236950286244,2.04405410939889,1.51360548489316,1.30809967723349,2.07797036884472,1.09129122742808,2.44578024406355,0.635690735296874,1.51746522435745,1.27557409456952
"hsa-miR-4536-5p",0.244031883286621,0.334978325913523,0.884237669588867,0.399919745227093,0.501677302440495,0.473994948471375,0.570012296066273,0.712969915584087,0.294954976352462,0.247297905670625,0.352002901954576,0.650552346000985,0.635031236453744,0.445200632280327,0.844640530449861,0.503240385534443,0.461608727308584,0.519577523250895,0.475861112007105,0.468358136688992,0.129881321442075,0.404852867465237,0.384694117920659
"hsa-miR-4537",0.00859115375257123,0,0,0.00931913997750924,0.0233949720154298,0.00126039375507321,0,0.00835678526896212,0.00829741344741582,0.00712846330374949,0.00373886623364949,0.206539533110008,0,0,0.00888826619533668,0,0.0142931427499362,0,0.0511439912659075,0,0,0,0
"hsa-miR-4538",0,0,0,0,0.0125775102902853,0.00978044567697502,0,0,0,0,0,0,0,0,0,0,0,0.0164539350305689,0,0,0,0,0
"hsa-miR-4539",0.0614503528977488,0.012570742459643,0,0.229661933232659,0.115763059487173,0.00770922316187973,0.0308037709878065,0.0276259422423034,0.0348833019316004,0.0152885539603492,0.0676995395464976,0.336659980216403,0,0.00502309962841065,0,0.00533738738253794,0.0285862854998725,0.0246809025458533,0.136709362789,0.0257618632510823,0,0.0443735030249764,0.0332394355793082
"hsa-miR-454-3p",217.8575526008,198.222555958655,243.734063734083,337.927410890448,189.637194948193,261.783299180443,264.729669456421,313.850056554847,114.334718709507,189.434709911556,250.933113495106,208.533738882411,114.551417029268,246.808631700128,170.598358479564,309.749386280141,136.300915921743,143.478440072807,206.991565421312,235.602820108172,124.935666823868,305.595480782244,501.416509043891
"hsa-miR-454-5p",0.57327779621085,0.873985422409107,0.833877106191126,1.56818734591758,0.644754231325182,0.671276375807231,0.956757298911803,0.895398198949902,0.612244284333758,0.627526576456583,0.724003428999632,0.251485736726685,0.488901235168127,0.622249607639073,0.449918652256072,0.542553128731817,0.307827600730109,0.399111479146142,0.899152251885376,0.728745014932784,0.45065319927002,0.731267593442271,1.26872627774823
"hsa-miR-455-3p",85.4524019059006,153.398180756208,98.9096134777795,37.5191098765951,95.4808561063079,78.0804915031363,74.007806079191,124.054791493469,149.883964312218,640.006258758681,139.728163430597,70.9643687038396,86.0658179694314,107.580182574503,127.390685547777,73.5323256293011,73.8368677230934,241.89611702129,80.850230972233,91.2675104105575,55.015888974461,164.879258170814,63.4633563486705
"hsa-miR-455-5p",22.9811252344057,38.7473183156088,24.7532285233208,10.8941682293314,33.9059819567517,28.3722864681672,23.6068719022949,32.9925149542926,56.4795678485729,115.737847563775,34.427800991229,24.5428867616882,26.0371957672341,34.2726144137992,55.3128021313651,20.8870245452812,24.5599821302892,62.9385523825118,24.569252455465,27.3242409525655,20.6744252008757,55.8593149279538,30.2994286618909
"hsa-miR-4632-3p",0.337215022779892,0.0916215913862103,0.210893432198067,0.2128459176964,0.242313319149588,0.105077177562692,0.0832577133251328,0.15261547934172,0.248412270049971,0.338345346276584,0.16545541267402,0.23500158329457,0.290658751498145,0.128191879937147,0.885821748455841,0.209701486366683,0.116684578867432,0.083466251373135,0.345965140433031,0.264341023434285,0.0732671789540502,0.283734294149226,0.208532942573724
"hsa-miR-4632-5p",0.0178261671622348,0,0.0302039891612419,0.034960672337848,0.272508127157112,0.0102499868871531,0,0.0184378777461479,0.0165948268948316,0.119496251899555,0.0855596502477795,0.0199775707368777,0.0345428995340509,0.0314911859651032,0,0.0498451253900252,0,0,0.045305363657244,0.00842598412423982,0,0.00843851896861168,0.0166197177896541
"hsa-miR-4633-3p",0.0196309871360936,0,0.0604079783224839,0,0.0278600224437059,0.0276763084323298,0.21838595154213,0.370210655167558,0.0132966435407162,0,0.00676072026776685,0.0529503183228374,0.011814300921675,0.0113658604483117,0,0.0296067186998095,4.04574224454411,0.580538500769746,0.0339028583392279,0.00647310658124484,0.0237319907207093,0.0147911676749921,0
"hsa-miR-4634",0.291751946724149,0.648637073979396,3.2348523345126,0.357780037559287,0.978964997609486,0.0427436581149821,2.19930335955605,0.726834307129547,0.307699555329769,0.283011966980004,6.00018644329227,0.0606837549905777,0.144528750212528,0.800783525772412,0.147573763510001,2.28790353497606,0.207835429091061,0.517755023328219,0.0569217332783964,3.27163930020542,0.718372702654868,0.537301388981114,3.37332947650095
"hsa-miR-4635",0.0530797009757892,0,0.0154422974381558,0.041177277988277,0.0245461613135391,0.00912169393617627,0.0292344623691649,0.146080727322833,0.0226558614982541,0.0894399656805625,0.0189702750831321,0.00998878536843886,0,0.0310990677666409,0.0682623094076261,0.0331354671351636,0,0.0726697711437916,0.0266965758308055,0.00842598412423982,0.119266615891214,0.0519179674351606,0.0260513744489355
"hsa-miR-4636",1.44900379473355,1.41953100170446,2.59002094893717,0.469458578398413,2.63056291438193,1.44926867886716,1.29593146166217,3.59479454329872,5.15410287077583,2.64648381635354,3.23082279004533,1.29014185498529,0.974747198100536,4.48813595169338,3.54849464635208,1.66628297506172,1.06368684801729,2.22021887509224,2.26850467539525,0.735886084892711,0.434808131301012,1.45024855845101,1.44864578549853
"hsa-miR-4637",0.101460449886195,0.0827457925514488,0.0833041785144042,0.251639000403842,0.0507639742327767,0.0385066772489871,0.0428658379440778,0.100751407445027,0.0590797795905649,0.196073801205793,0.128569633480813,0.0606837549905777,0.0809000999897769,0.0273985860864238,0.0112950748496405,0.231310630613092,0.0803668627756061,0.025369327075695,0.0978493823370528,0.0278453038679743,0.0182743053444624,0.163039447174749,0.501847124035264
"hsa-miR-4638-3p",0.156424275275286,0.261659566782883,0.136404367867566,0.214378534320824,0.106244603892185,0.265592163469732,0.137833444020768,0.240388324350295,0.162289465363731,0.0554552429721854,0.139537748570089,0.374894467983704,0.0581715013774009,0.143173129556469,0.0864248072739291,0.0945711902146545,0.107004598222291,0.180072266500225,0.224766272092964,0.216691709769713,0.184372223640679,0.23259599957912,0.229223032289891
"hsa-miR-4638-5p",0.0367416840718538,0.110882168289684,0.0642079865915876,0.0191754804866025,0.055948534157726,0.0527157176037309,0.134054955439634,0.0671280075855122,0.0177356846847313,0.0104765087393477,0.0568962272979382,0.0514460124020834,0.0753435734499964,0.0481435890364926,0.00888826619533668,0.0235718352100237,0.0142931427499362,0.0701301617569385,0.0266965758308055,0.041683215998218,0.0349533585592373,0.025315556905835,0.117243632604944
"hsa-miR-4639-3p",0.0354294074421036,0.048944327209644,0.0302039891612419,0.0634391989749412,0.0725270559162151,0.0848937301312237,0.0724271812369613,0.0505837898228164,0.0578473879863486,0.00884005521209718,0.0517053538043927,0.0614347977705222,0.122600777136696,0.0412328159755469,0.201476502788322,0.0722962601985065,0.0649040015916987,0.109881800541091,0.0432376950505345,0.0607167776244711,0.0596359738878075,0.217776047747661,0.0387541816967313
"hsa-miR-4639-5p",0.153379190545218,0.097021822889325,0.041992392114737,0.0497083209644969,0.0575382783045611,0.10691921646932,0.0330211614655758,0.0331602124597231,0.0790044452803452,0.00816009065659976,0.0475122896357545,0.0307173988852611,0.0817007255263209,0.0649525878437213,0.0186543581760861,0.047427519794607,0.0285862854998725,0.0991776498006859,0.00720628250842241,0.0890598214145007,0.0602806014096342,0.0788007843990935,0.0443066675328468
"hsa-miR-4640-3p",0.121675260518118,0.0997941461720134,0.121496562360037,0.206275280346722,0.208007238036783,1.00183060965785,0.21677477682736,0.0915475527038713,0.166980442553955,0.0358153622903724,0.201650628167194,0.282473813650366,0.565144811849098,0.85398761671697,0.339423031681108,0.315910535830701,0.375458983994212,0.229055193327193,0.138381675303579,0.234346189424508,0.148461623872571,0.13595649692345,0.0564236340218103
"hsa-miR-4640-5p",0.368532128008354,0.31715264253963,0.163488954474774,0.399149719992023,0.486005329907912,1.20295438207731,0.75234095771093,0.442883667362378,0.25989916872888,0.102975895658124,0.386054629897234,0.899135911030736,0.826618434964112,1.22140920358098,0.124523538073114,0.689038532125631,0.320234963047655,0.216188189505136,0.161731161306593,0.768692040174554,0.550206982061267,0.323774764966833,0.313719127871908
"hsa-miR-4641",0.255799346976667,0.0809825995712714,0.118523273590446,0.112459918300831,0.0857282068437341,0.334751944827033,0.165558013782933,0.141390187321273,0.1732144150632,0.0600659873850903,0.152801316577379,0.0299663561053166,0.116243625060372,0.233220387660157,0.243971100848308,0.113461866250273,0.185422910944709,0.0629076109122971,0.0151125787237955,0.0841839583917989,0.0573960942362933,0.208404632616163,0.0882873424308831
"hsa-miR-4642",0,0,0,0.00931913997750924,0,0.00712161444006742,0,0.00618881972145393,0.00894320134128072,0.00596568849612326,0,0,0,0.0214449867082819,0,0.0582784993520163,0,0.0204847136093656,0,0,0,0.0214804191312078,0.0688288534268919
"hsa-miR-4643",0,0.0223045074106352,0,0.102521805682398,0.0117334783304689,0.126073611594588,0.0104699955836021,0.0634824091257883,0.0337773323408727,0.00884005521209718,0,0,0.314287353341495,0.14572876513906,0,0.123243824992555,0.0764697626692303,0,0.0295251437406403,0.0286574865653633,0,0.128450874117725,0
"hsa-miR-4644",0.0798112665544001,0.0666977038196629,0.0789696783146737,0.0697715340804851,0.0990998158287234,0.120568721279167,0.081286002105794,0.136690358944967,0.138084784764312,0.0888495826553133,0.162190442626787,0.275976225225825,0.168858599897992,0.103008279940513,0.0112950748496405,0.131225848223566,0.0602280698661062,0.0740241534519241,0.134062286668159,0.0148990907054847,0.0779102792322699,0.136984431006023,0.0782982498048657
"hsa-miR-4645-3p",0.30534913396742,0.686517859022851,0.128415973183175,0.420057483220035,0.116611317467704,0.12592704773173,0.098714969603941,0.202354757963566,0.413722509431793,0.278528269512156,0.364777559163842,0.567150866109576,0.116243625060372,0.211771018903041,0.203322692455545,0.221901050704383,0.275406984744659,0.303803410693156,0.55017565712004,0.247773913470746,0.210670775963285,0.166643678442627,0.227339446308094
"hsa-miR-4645-5p",0.151999752145436,0.392706325964167,0.132750473382906,0.484155471986672,0.126833400788274,0.0818767716805449,0.11244918071321,0.169200461443675,0.861143642347842,0.45901919264538,0.222410942455826,0.427794896775552,0.167958596667018,0.153828614574044,0.266979000595395,0.130585171237823,0.433738503807131,0.148865722536964,0.381361379130851,0.195113831220532,0.181175102780294,0.325857274168442,0.171050603817747
"hsa-miR-4646-3p",0.0544737070967364,0.19215709772921,0.09874647595256,0.231908176203588,0.084694580812773,0.386428129444514,0.1600468361522,0.158453125167255,0.0798219342499184,0.182470685479231,0.150075272635554,0.077921171563502,0.542316835542292,0.150007254600074,0.224963739725973,0.171093694955763,0.195040121969053,0.0704719870554634,0.176843740030388,0.10342126256838,0.0349533585592373,0.176659514917328,0.258376535699813
"hsa-miR-4646-5p",0.0960580033066152,0.259880759264955,0.0635273808765179,0.03450846385374,0.0903932933871973,0.0527066936029547,0.12584308754497,0.0470115900626416,0.0890515241373693,0.102034527092362,0.166608465752794,0.160837845991656,0.011814300921675,0.0613234706443048,0.0454262295534536,0.0645508247821568,0.104277216549886,0.052860223234084,0.165015970904733,0.0896091280352596,0.063804404220401,0.165231013680066,0.128157403173828
"hsa-miR-4647",0.148493844625312,0,0.0444311889537012,0.0434663944717652,0.0778967205974957,0.0614073443321372,0.139216762149669,0.0711969307487098,0.250309241507853,0.220256426039372,0.118312482664944,0.249501066064406,0.0172714497670255,0.0752473272303127,0.195040727839411,0.207283026645571,0.107004598222291,0.0867624406776207,0.115758156456541,0.0708580209170271,0.062690438637349,0.188193712397677,0.0994300538218064
"hsa-miR-4648",0.00859115375257123,0,0.0154422974381558,0.019611595143692,0,0.0123343083874334,0.0216274085954923,0,0.0213179618125589,0.0115484909097981,0.014742963013042,0,0,0.0108750753678276,0,0.0160121621476138,0,0.0154328931235695,0.0685057303854065,0,0,0,0.00823779566579752
"hsa-miR-4649-3p",0.206775561236567,1.80192985679728,0.208609350691117,0.149121864905978,0.167459252918641,0.129871228305928,0.391638962351008,0.220845722906591,0.346938268876682,0.165805369895704,0.425862343239423,0.193542135900061,0.158143057596151,0.466442836006735,0.0453191567620962,0.372202483191813,0.137539433775351,0.387252673010841,0.0720019394880495,0.171146041796448,0.203760494568193,0.232921172883257,0.515035604523164
"hsa-miR-4649-5p",0.151012641709623,0.252946421765261,0.0907580812681687,0.0533976402784639,0.0572323812002086,0.0584100162411037,0.12546457658326,0.0866018676041145,0.106660261066982,0.136633149327954,0.343935521711429,0.150098017843273,0.0409000516103754,0.184812103285156,0,0.10571557670823,0.206605883046584,0.269359473343663,0.0258150703348609,0.0525372002093628,0.219624962684941,0.0548978922558193,0.118302702066965
"hsa-miR-4651",0.0339412571838042,0.0355156186337702,0,0.0698464393780905,0.0120881918770555,0.0358637685713127,0.0460881873736168,0.0111286664053861,0.0090330511782044,0.0871426711017818,0.0569332991991867,0.00998878536843886,0.0580721236829709,0.0102036302724813,0.224112335079725,0.0160121621476138,0.0343691660386383,0.0574339691062289,0.0569217332783964,0.0814831750879461,0.011221367838528,0,0
"hsa-miR-4653-3p",0.0183187105063434,0.0377122273789291,0,0.0413518189139788,0.01553203912541,0.0115665524124086,0,0.00364649365041102,0.0208003099146879,0,0.00673411334671791,0.158850954968512,0.011814300921675,0.0220183086129912,0,0.0460325275801115,0,0.0822410516789644,0.0295251437406403,0,0.0336641035155839,0.0147911676749921,0
"hsa-miR-4653-5p",0,0,0,0.0142098575832531,0.00708663224166091,0.00598273402696546,0,0,0.00426359236251178,0,0.00329946503816397,0.0264751591614187,0,0,0,0,0.0142931427499362,0.0223176888391683,0,0,0.0690987486214567,0.0147911676749921,0
"hsa-miR-4654",0.0270857378874639,0.0400578840206542,0.0111077972384253,0.0120705516949759,0.0227449183712757,0.0837982625413296,0,0.0389315786549414,0.0567572018011005,0.0163201813131995,0.053464568908897,0,0,0.0948436656631427,0,0.0499336548490386,0.0428794282498087,0.0221372229895179,0.0266965758308055,0.0874921145827516,0,0.0295823353499843,0.0522562102825262
"hsa-miR-4655-3p",0.00859115375257123,0.012570742459643,0,0.0242160086875573,0.00507427837278438,0.00740916230639174,0.0314709561890344,0,0.00953891763138524,0,0.00373886623364949,0,0,0.00259026532203533,0.155279520240813,0.0471436704200475,0,0.0191048619626025,0,0.00647310658124484,0.011221367838528,0,0.016475591331595
"hsa-miR-4655-5p",0.0465408513950082,0.0268467727975192,0.0302039891612419,0.174254884787323,0.00294547518538553,0.0355753150162641,0.0651806639678582,0.0204524620494534,0.0340426309592997,0.00442002760604859,0.0490535491190401,0.0264751591614187,0,0.0368200444018828,0.0228360798541726,0.0367527450295312,0,0.00504368014683152,0.0295251437406403,0.0976531016672311,0.24158769653197,0.0738608004552739,0.190277649489813
"hsa-miR-4656",0,0,0,0,0.021665565209229,0.0271006240286084,0,0.00973067396924198,0.00476945881569262,0.00816009065659976,0.00346125522960288,0.0299663561053166,0,0.0150008878372579,0.0559630745282584,0.0511324730222946,0,0,0.0339028583392279,0.0417025541004174,0,0,0
"hsa-miR-4657",0.0763054883616908,0.0468056235664294,0.0154422974381558,0.112088622191477,0.0376182514871419,0.0235926100310647,0.0104699955836021,0.0568661112923303,0.0311830462232776,0.145911582451716,0.22536042363115,0.0729278890597151,0.0817007255263209,0.00518053064407066,0.0373087163521723,0.0564698604048325,0,0.0659799445546625,0.153918123201537,0.0297328998740208,0.105647359310382,0.0133785029124313,0.0497150269109032
"hsa-miR-4658",0.0343646150102849,0.050966424907614,0.0302039891612419,0,0.0146824150752144,0.0180846448652873,0.0403500092849272,0.0201174627256752,0.048401079010138,0.0359373782126438,0.0230967730730154,0.0629391036912762,0,0.0263667482855696,0.0373087163521723,0.0374502411367789,0.0142931427499362,0,0.340794154017175,0.0252779523727194,0.0904155702300505,0.00843851896861168,0.00823779566579752
"hsa-miR-4659a-3p",0.237366676012581,0.0558990197539296,0.0154422974381558,0.433669731282568,0.120830043840403,0.122484829044285,0.124849021420023,0.0912798419165657,0.154630055002839,0.191488434611249,0.140353572262558,0.404107560948211,0.484145334164891,0.0900381521034391,0.0527855128798992,0.35984543555398,0.0784183127224182,0.0687817978282335,0.158814359718081,0.101044714974731,0.0679728345529945,0.203819377255246,0.956561653872567
"hsa-miR-4659b-3p",0.124044635709626,0.309277953870279,0.041992392114737,0.700761835029886,0.0712549866562749,0.0408904078790921,0.188697845512393,0.151392226981131,0.16382771753926,0.139017445486548,0.275872517870037,0.123620638320989,1.40713531242386,0.131407946067259,0.0937840906003747,0.419676543037746,0.0946600055255423,0.0547227379719996,0.270408665879171,0.0741669413792061,0,0.297159707051191,0.708359373414386
"hsa-miR-466",0.294372033589824,0.364638729358785,0.0574346895528928,0.272636154797393,0.099148040476912,0.336259304578336,0.438947427465901,0.107820651043789,0.0821855010685024,0.287742725825361,0.604894574200248,0.781744403456734,0.186328805053878,0.709258168348004,0.046196982547509,0.117719821130384,0.0784183127224182,0.222910986004667,0.587389373340806,0.0918310923250747,0.230546950038444,0.0605110816993094,0.123961574642448
"hsa-miR-4660",0.221508787806599,0.259811980132102,0.201146846389781,0.313627231069378,0.251609754234418,0.170034472898691,0.179242148280797,0.148309773425415,0.385159083545887,0.260828352523704,0.248069550952529,0.15509130034706,0.169957358517826,0.184525231925258,0.231218319773217,0.186682652809082,0.122467459406198,0.139849639064252,0.389511352530496,0.128858195935926,0.101336272866945,0.131391957333925,0.238472822772422
"hsa-miR-4661-3p",0.0377839429357026,0.013211111223135,0,0.0719215172304445,0.00877622202786594,0.00593641128127133,0.057870919490607,0.0116536933940249,0.0297435112559687,0.0252822524475682,0.0132955950490901,0.0199775707368777,0.0645286534537254,0.0147738328618053,0.0112950748496405,0.00714602632972171,0,0.0290053934687604,0.0144125650168448,0,0.0477699785274528,0.0281696705874235,0.00823779566579752
"hsa-miR-4661-5p",0.348584600484115,0.0677714883481364,0.0333233917152759,0.802401364430263,0.150766937366393,0.115115192419084,0.266983285808091,0.194130431942106,0.263643142279461,0.187300615623259,0.248639336628127,0.313676017998882,2.00746153820851,0.30850580403332,0.29465511889734,0.490425334639592,0.251496630970379,0.313205901259197,0.174989935726815,0.159369579547976,0.266925603151168,0.152496932110838,0.181829582855168
"hsa-miR-4662a-3p",0.0920101658345075,0.0223045074106352,0.0524195836380925,0.138733460767326,0.073951162927935,0.0716809036624692,0.134445336328549,0.112818360560669,0.11098239847136,0.318606334021319,0.0597974299824767,0.100638896464333,0.442245901629111,0.125700774066672,0.218508703324104,0.127511337434272,0.2722887162575,0.269947739400393,0.134853093686793,0.050490509003043,0.0538722914255264,0.133197421161548,0.112885007762313
"hsa-miR-4662a-5p",4.13809589938908,1.6055805494712,0.960940469491733,2.20164318411953,1.41371833809838,1.92346028875335,4.9676217268803,3.83097961150664,4.42509874617594,4.422647677427,2.45955015460121,1.73839246687838,5.08187162790872,4.75809485517011,2.90342522896432,2.56681089077122,3.72919886164018,9.09345957056999,4.17023145056117,1.14310436537892,3.49107015005345,2.37306523346591,2.93930938965702
"hsa-miR-4662b",0.0221613962582418,0.0348752498702783,0.0302039891612419,0.0529969332135475,0.0574031053477895,0.0580290615820175,0.228313782976017,0.0464049871053949,0.048272943014144,0.200980530418401,0.0769498572480819,0.121367509981155,0.02362860184335,0.121722345983539,0.0317243460495093,0.0189319439347336,0.185360141323911,0.0846215943853155,0.0978170098229104,0.00647310658124484,0.0474639814414187,0.038020854318596,0.0329511826631901
"hsa-miR-4663",0.0171823075051425,0,0,0,0,0.00601699932014637,0,0.00669735069757331,0,0,0,0.0794254774842561,0,0,0,0.00533738738253794,0,0,0,0.0135827170866592,0.0182743053444624,0.00843851896861168,0
"hsa-miR-4664-3p",0.154640767546282,0.012570742459643,0,0.0626666052888585,0.00695810647552385,0.0128354481193013,0.0629419123780687,0.00514535499703289,0.00953891763138524,0.0840165657581353,0.0363470638569215,0,0,0.0169952089845806,0.0228360798541726,0.0296067186998095,0.0660737200256698,0.0724933754636235,0,0.0451159014578683,0.011221367838528,0.0147911676749921,0
"hsa-miR-4664-5p",0.411630903782029,0.0251414849192861,0.0302039891612419,0.202181575909051,0.112680312909566,0.118970914963289,0.37192376446492,0.0412770904408818,0.191419318106756,0.546499802701393,0.116596898150375,0.444331160099521,0,0.145520845034457,0.283352884361492,0.122141385588532,0.0784183127224182,0.229210478991582,0.0702389284961603,0.113117968360973,0.308293888295523,0.632540273385132,0.133931997415273
"hsa-miR-4665-5p",0.195745846774859,0.186907693063157,0.229601245974699,0.0647811808466449,0.0557977543675964,0.119212350275961,0.0759072316367138,0.060342800799417,0.0271847524791929,0.061646431838662,0.122666938509055,0.0407061842537,0.0636286502227514,0.10875273435403,0.00888826619533668,0.118840521531926,0.0486623087885746,0.205044367022133,0.122750574661827,0.0148990907054847,0.278474937656687,0.126547011309792,0.0923861191494928
"hsa-miR-4666a-5p",0,0,0,0,0,0.0146870640155683,0,0.0121389641393161,0,0.0394718425950202,0.0094596551110049,0,0,0.00259026532203533,0,0,0,0,0,0,0.0182743053444624,0,0
"hsa-miR-4667-3p",0.0250334337156736,0.0453503749922566,0.0111077972384253,0,0.0417915313141817,0.0303082069703604,0.0187226006894349,0.0429128723350705,0.0226558614982541,0,0.0300524453277832,0.0307173988852611,0.011814300921675,0.0318950168744984,0,0.0117859176050119,0.0200760232887021,0.00504368014683152,0,0.028793496038224,0.0508244432769943,0.0147911676749921,0
"hsa-miR-4667-5p",0.348804972987313,0.520190809388001,0.256685832581907,0.196548846155873,0.353678576586705,0.248856564533194,0.431226761552118,0.149383737876353,0.350962314882588,0.0907641533091698,0.205560763555901,0.783246489016623,0.128057925982047,0.212050918753856,0.950880075075944,0.325560988963468,0.134812052102946,0.307581388516649,0.344902237982466,0.267593931352351,0.170741018574436,0.309426667407061,0.529421461722813
"hsa-miR-4668-3p",0.159182461383309,0.314435232542569,0.461089593762594,0.968759663296541,0.378907460289549,0.259715949069029,0.182679203699462,0.282540646036893,0.791447423426311,0.504002378055906,0.297626213368407,0.622088075455557,0.227030101275393,0.270557159622306,0.145830635058395,0.214755024374661,0.409890919653649,0.391348183725011,0.668189393037401,0.37281356312855,0.046819353919592,0.343186668546578,0.289403283052195
"hsa-miR-4668-5p",0.277417211058568,0.561631267619764,0.454178784487027,1.14788845080331,0.425443396673631,0.453054031811852,0.35966349704837,0.332019763906322,0.97314892616129,0.333258962669726,0.579269466549268,0.791146383939073,0.301672426883276,0.414687167949267,0.551526917540632,0.32724424857904,0.225574957522113,0.747484793237287,1.15228987712236,0.342182615988384,0.366497951028834,0.621161246341852,0.611561142632152
"hsa-miR-4669",0.0171823075051425,0.0628537122982152,0,0.0191754804866025,0.0227741162046508,0.00589450779096356,0,0.0161121903511165,0,0.109946630566848,0.125249858716381,0,0,0.0396297340147835,0.177264195448737,0.0629183906273064,0.0142931427499362,0.00519460648836898,0,0.0110921899920592,0,0.00668925145621566,0.0522468753559301
"hsa-miR-4670-3p",0.868863711675146,0.599224830900997,0.0753157838300129,0.324472971997324,0.193420174172165,0.144668619419949,0.329271163581675,0.604407199406483,0.347332143279419,0.810049060251342,0.355320880378724,0.386333229020177,0.485945340626839,0.560910889040223,0.103462371242724,0.534408743679475,0.188087522996316,0.438589803247595,0.0295251437406403,0.232602689614092,0.358630428424872,0.355210846131681,0.798233202268755
"hsa-miR-4670-5p",0.33839848611591,0.0809825995712714,0.0265500946765811,0.216230937038571,0.0650101911593599,0.04493989062852,0.147378553432929,0.50415942446138,0.0541940561768824,0.402559541217192,0.0583868575634885,0.0914011538758388,0.338015332879275,0.0954745344896119,0.0290716072403138,0.105618343813303,0.0401520465774041,0.162742023775175,0.00720628250842241,0.0571392943575071,0.144769148202212,0.0351955247934743,0.189374543922333
