"y","x","P_trans","t_adj"
"liver","skin",9.43719879331242,"111"
"liver","spleen",2.01415146300508,"11"
"lung","adipocyte",2.53930896918307,"11"
"lung","artery",2.58195381598882,"11"
"lung","bladder",0.00311729217835105,""
"lung","bone",2.71988903666596,"11"
"lung","bowel",1.27860362418564,"1"
"lung","brain",5.19847153278609,"111"
"lung","heart",1.4196998438528,"1"
"lung","kidney",0.0175406748424189,""
"lung","liver",1.8086098583213,"11"
"lung","lung",2.25085074950295,"11"
"lung","lymph node",0.0585274486830483,""
"lung","pleurae",0.0749184391743419,""
"lung","salivary gland",0.147384315901758,""
"lung","skin",0.223677084309072,""
"lung","spleen",1.61167431572756,"1"
"lymph_node","adipocyte",1.66942937573348,"11"
"lymph_node","artery",3.29254106124797,"111"
"lymph_node","bladder",2.63199105128778,"111"
"lymph_node","bone",6.32334971195627,"111"
"lymph_node","bowel",10,"111"
"lymph_node","brain",10,"111"
"lymph_node","heart",0.700026302831922,""
"lymph_node","kidney",0.895366448696208,"1"
"lymph_node","liver",10,"111"
"lymph_node","lung",4.85578141937834,"111"
"lymph_node","lymph node",10,"111"
"lymph_node","pleurae",10,"111"
"lymph_node","salivary gland",2.96761267081836,"111"
"lymph_node","skin",3.32447259830828,"111"
"lymph_node","spleen",0.286433216454228,""
"pleurae","adipocyte",0.185667482800465,""
"pleurae","artery",0.15989062302337,""
"pleurae","bladder",2.88787367498357,"111"
"pleurae","bone",0.792315877396374,""
"pleurae","bowel",1.44121541694534,"1"
"pleurae","brain",2.28557766241142,"11"
"pleurae","heart",0.815939921990507,""
"pleurae","kidney",1.41110807860483,"1"
"pleurae","liver",3.75162190295584,"111"
"pleurae","lung",0.361636111618405,""
"pleurae","lymph node",2.34577387077746,"11"
"pleurae","pleurae",3.37769145183427,"111"
"pleurae","salivary gland",0.0852701937774295,""
"pleurae","skin",0.472981562517021,""
"pleurae","spleen",0.215586573661971,""
"salivary_gland","adipocyte",5.58771825856337,"111"
"salivary_gland","artery",3.13722875581507,"111"
"salivary_gland","bladder",6.61475389236814,"111"
"salivary_gland","bone",5.90314039531955,"111"
"salivary_gland","bowel",5.59203518482061,"111"
"salivary_gland","brain",9.11468724248995,"111"
"salivary_gland","heart",0.933297658631718,"1"
"salivary_gland","kidney",3.0604533360629,"111"
"salivary_gland","liver",1.57229575178705,"11"
"salivary_gland","lung",5.09047205122406,"111"
"salivary_gland","lymph node",1.2006245519332,"1"
"salivary_gland","pleurae",8.84981172383782,"111"
"salivary_gland","salivary gland",1.31733825016591,"1"
"salivary_gland","skin",5.46737572715892,"111"
"salivary_gland","spleen",4.00262154093877,"111"
"skin","adipocyte",3.01240412731797,"111"
"skin","artery",3.70757499608727,"111"
"skin","bladder",5.81754004812995,"111"
"skin","bone",7.68068081972073,"111"
"skin","bowel",8.84519590546754,"111"
"skin","brain",10,"111"
"skin","heart",0.380898006638431,""
"skin","kidney",3.93068403385845,"111"
"skin","liver",0.299599935485435,""
"skin","lung",3.77548872562119,"111"
"skin","lymph node",4.92187638964087,"111"
"skin","pleurae",10,"111"
"skin","salivary gland",0.465395416847797,""
"skin","skin",6.6332815192717,"111"
"skin","spleen",2.62122358959177,"111"
"spleen","adipocyte",2.97705294284115,"111"
"spleen","artery",2.1060234334353,"11"
"spleen","bladder",0.777444922093507,"1"
"spleen","bone",8.36208876042743,"111"
"spleen","bowel",10,"111"
"spleen","brain",10,"111"
"spleen","heart",0.230600858355805,""
"spleen","kidney",0.379635336290337,""
"spleen","liver",5.84839591588064,"111"
"spleen","lung",3.02721460826576,"111"
"spleen","lymph node",8.50849354739614,"111"
"spleen","pleurae",10,"111"
"spleen","salivary gland",3.23253072294997,"111"
"spleen","skin",10,"111"
"spleen","spleen",1.33370321899574,"1"
