"y","x","P_trans","t_adj"
"Coronary heart diseases","bladder",0.603647039530558,""
"Coronary heart diseases","bone",0.542707382183792,""
"Coronary heart diseases","bowel",0.572487102175003,""
"Coronary heart diseases","brain",0.159947096347233,""
"Coronary heart diseases","heart",0.34683530054493,""
"Coronary heart diseases","kidney",1.58053814701537,""
"Coronary heart diseases","liver",0.00347857571300178,""
"Coronary heart diseases","lung",0.651070968525627,""
"Coronary heart diseases","lymph node",0.120237596002099,""
"Coronary heart diseases","pleurae",0.0543878371815392,""
"Coronary heart diseases","salivary gland",0.425745983813102,""
"Coronary heart diseases","skin",0.310534056168627,""
"Coronary heart diseases","spleen",0.398713138362468,""
"Mean arterial pressure","adipocyte",0.53264608510674,""
"Mean arterial pressure","artery",0.562983673621654,""
"Mean arterial pressure","bladder",0.571944645329232,""
"Mean arterial pressure","bone",1.25373603364374,""
"Mean arterial pressure","bowel",0.555301687112155,""
"Mean arterial pressure","brain",0.521301806749485,""
"Mean arterial pressure","heart",1.15403071120661,""
"Mean arterial pressure","kidney",0.311024577286218,""
"Mean arterial pressure","liver",0.0410683471635413,""
"Mean arterial pressure","lung",0.815503834886913,""
"Mean arterial pressure","lymph node",0.0186860167040124,""
"Mean arterial pressure","pleurae",0.361485819713229,""
"Mean arterial pressure","salivary gland",0.566337697154566,""
"Mean arterial pressure","skin",0.258918287554066,""
"Mean arterial pressure","spleen",0.0898828324584378,""
"Arterial stiffness (c)","adipocyte",0.865791663053137,""
"Arterial stiffness (c)","artery",0.00944208168314226,""
"Arterial stiffness (c)","bladder",0.128910653296246,""
"Arterial stiffness (c)","bone",0.266880028752775,""
"Arterial stiffness (c)","bowel",0.12518690266047,""
"Arterial stiffness (c)","brain",0.010342743302794,""
"Arterial stiffness (c)","heart",0.204972261765774,""
"Arterial stiffness (c)","kidney",0.554261388859845,""
"Arterial stiffness (c)","liver",0.48145495461137,""
"Arterial stiffness (c)","lung",0.249361642807638,""
"Arterial stiffness (c)","lymph node",0.455908115931269,""
"Arterial stiffness (c)","pleurae",0.252671218349853,""
"Arterial stiffness (c)","salivary gland",0.369667274122112,""
"Arterial stiffness (c)","skin",0.179849312538515,""
"Arterial stiffness (c)","spleen",0.351057065803889,""
"Arterial stiffness","adipocyte",2.61833597337972,"11"
"Arterial stiffness","artery",0.272037394674559,""
"Arterial stiffness","bladder",0.58895646304885,""
"Arterial stiffness","bone",0.119451082869268,""
"Arterial stiffness","bowel",0.0682609923045733,""
"Arterial stiffness","brain",0.396350551622161,""
"Arterial stiffness","heart",0.513765182196172,""
"Arterial stiffness","kidney",0.0792353691932941,""
"Arterial stiffness","liver",0.160206996449321,""
"Arterial stiffness","lung",0.337041893351239,""
"Arterial stiffness","lymph node",0.607281056169496,""
"Arterial stiffness","pleurae",0.0877203858275339,""
"Arterial stiffness","salivary gland",0.312920386973687,""
"Arterial stiffness","skin",0.472489136462268,""
"Arterial stiffness","spleen",0.16370924338875,""
"Lung function decline","adipocyte",1.88132200729068,"1"
"Lung function decline","artery",0.191240469436015,""
"Lung function decline","bladder",0.468407015843265,""
"Lung function decline","bone",0.522832172578986,""
"Lung function decline","bowel",0.139171586066724,""
"Lung function decline","brain",0.0346286375444036,""
"Lung function decline","heart",0.121955386826055,""
"Lung function decline","kidney",0.434011910288647,""
"Lung function decline","liver",0.0328477042465025,""
"Lung function decline","lung",0.0882284414848372,""
"Lung function decline","lymph node",1.46870315262138,""
"Lung function decline","pleurae",0.372567055273641,""
"Lung function decline","salivary gland",0.105931866017311,""
"Lung function decline","skin",0.465498715327579,""
"Lung function decline","spleen",0.820105018836805,""
