"y","x","P_trans","t_adj"
"Cognitive impairment","skin",0.074603332218526,""
"Cognitive impairment","spleen",0.27053853435112,""
"Cognitive impairment","stomach",0.406717727738287,""
"%body fat","adipocyte",0.0957653973182323,""
"%body fat","artery",0.00662467976190487,""
"%body fat","bladder",0.838901881849783,""
"%body fat","bone",0.329066400070256,""
"%body fat","bowel",2.45462013788455,"11"
"%body fat","brain",0.125849519351667,""
"%body fat","heart",0.631790038316864,""
"%body fat","kidney",1.93744151621436,"11"
"%body fat","liver",0.601717323083877,""
"%body fat","lung",0.275230526979066,""
"%body fat","lymph node",1.88488542545549,"11"
"%body fat","nerve",0.166497175417142,""
"%body fat","pancreas",3.42003293200684,"111"
"%body fat","pleurae",0.454375586413782,""
"%body fat","salivary gland",0.227558935123468,""
"%body fat","skin",0.602845977788087,""
"%body fat","spleen",3.65139282637049,"111"
"%body fat","stomach",0.898982589421318,""
"BMI","adipocyte",0.0561409753724631,""
"BMI","artery",0.0558052712766541,""
"BMI","bladder",0.737039543140528,""
"BMI","bone",0.223978247731369,""
"BMI","bowel",2.52077355733953,"11"
"BMI","brain",0.0441948817325531,""
"BMI","heart",0.694107248298515,""
"BMI","kidney",1.97324589370983,"11"
"BMI","liver",0.543988919547826,""
"BMI","lung",0.204017979879761,""
"BMI","lymph node",1.68072809978513,"1"
"BMI","nerve",0.108650317697494,""
"BMI","pancreas",3.22166238391908,"111"
"BMI","pleurae",0.351026821348414,""
"BMI","salivary gland",0.249045081639003,""
"BMI","skin",0.569781171635701,""
"BMI","spleen",3.79812526123843,"111"
"BMI","stomach",0.828481035942837,""
"Waist/height","adipocyte",0.141813309465317,""
"Waist/height","artery",0.101201185058847,""
"Waist/height","bladder",1.15852062558208,""
"Waist/height","bone",1.00254079883727,""
"Waist/height","bowel",1.61954767272348,"1"
"Waist/height","brain",0.135280780687112,""
"Waist/height","heart",0.227881923950559,""
"Waist/height","kidney",1.08013562471726,""
"Waist/height","liver",0.697520907847907,""
"Waist/height","lung",0.825358134831471,""
"Waist/height","lymph node",1.28217324648477,""
"Waist/height","nerve",0.513822142862053,""
"Waist/height","pancreas",1.67015129903103,"1"
"Waist/height","pleurae",0.296130910799392,""
"Waist/height","salivary gland",0.305142148701694,""
"Waist/height","skin",0.138515052557296,""
"Waist/height","spleen",2.69284764433921,"11"
"Waist/height","stomach",0.254480960666689,""
"%lymphocytes","adipocyte",0.574931921112173,""
"%lymphocytes","artery",0.0952625003055475,""
"%lymphocytes","bladder",1.908438505362,"1"
"%lymphocytes","bone",0.157766404145791,""
"%lymphocytes","bowel",0.470382350388541,""
"%lymphocytes","brain",0.790131379746646,""
"%lymphocytes","heart",0.0575678213994009,""
"%lymphocytes","kidney",0.383198292392704,""
"%lymphocytes","liver",0.283092578951942,""
"%lymphocytes","lung",0.311988896177418,""
"%lymphocytes","lymph node",9.49890934570393,"111"
"%lymphocytes","nerve",5.38939874717481,"111"
"%lymphocytes","pancreas",0.395078360925988,""
"%lymphocytes","pleurae",0.257478360357501,""
"%lymphocytes","salivary gland",1.43058135299214,"1"
