"Organ_marker","study","Est","SE","t","P","CI_l","CI_h","weights"
"bladder (miR-3617-5p) miR-TS vs. fasting blood glucose","DFTJ",0.0222573755328833,0.0871433975082526,0.255410922333795,0.798828904408865,-0.150223818448593,0.194738569514359,14.7262621760217
"bladder (miR-3617-5p) miR-TS vs. fasting blood glucose","NAS",0.0340322077447532,0.0407141518929576,0.835881534121795,0.403555968152949,-0.0459281704807693,0.113992585970276,67.4637874487708
"bladder (miR-3617-5p) miR-TS vs. fasting blood glucose","SY",0.12326479179508,0.0792408996090019,1.55557032294315,0.121836711939521,-0.0332587673017637,0.279788350891925,17.8099503752074
"bladder (miR-3617-5p) miR-TS vs. fasting blood glucose","pooled",0.048190494020325,0.0334411152090797,1.44105523153249,0.149569079802705,-0.0173528873923258,0.113733875432976,200
"lymph node (miR-150-5p) miR-TS vs. fasting blood glucose","DFTJ",-0.121303570392688,0.0864121355547984,-1.40377933740294,0.162884044167794,-0.292337392129662,0.049730251344287,27.1371563182012
"lymph node (miR-150-5p) miR-TS vs. fasting blood glucose","NAS",-0.00314273693545972,0.04080689131045,-0.0770148578961934,0.938637528117022,-0.083285250329083,0.0769997764581636,43.5551744995855
"lymph node (miR-150-5p) miR-TS vs. fasting blood glucose","SY",0.138532689161157,0.0795434259885871,1.7415982205875,0.0835499591525727,-0.0185884465140326,0.295653824836347,29.3076691822133
"lymph node (miR-150-5p) miR-TS vs. fasting blood glucose","pooled",0.00631353817525028,0.0646286536333595,0.0976894584725096,0.922178886437788,-0.120356295315448,0.132983371665949,200
"salivary gland (miR-3187-3p) miR-TS vs. fasting blood glucose","DFTJ",0.00559707876469873,0.0880767807581782,0.0635477218458513,0.949432685974706,-0.168731542124527,0.179925699653925,14.6344818031139
"salivary gland (miR-3187-3p) miR-TS vs. fasting blood glucose","NAS",0.0107341945768381,0.0409853548004415,0.261903175636836,0.79348642877535,-0.0697588113972689,0.0912272005509451,67.5838325520069
"salivary gland (miR-3187-3p) miR-TS vs. fasting blood glucose","SY",0.0934426428428762,0.0799031025776625,1.16944949355444,0.244006294935651,-0.0643889575055275,0.25127424319128,17.7816856448792
"salivary gland (miR-3187-3p) miR-TS vs. fasting blood glucose","pooled",0.0246893605705301,0.0336938088023347,0.732756593811364,0.463706899697029,-0.0413492911840246,0.0907280123250848,200
"pleurae (miR-6802-5p) miR-TS vs. fasting blood glucose","DFTJ",0.0122598379044122,0.0880693102188221,0.139206698382793,0.889512653862003,-0.162053996694806,0.18657367250363,14.4687276674295
"pleurae (miR-6802-5p) miR-TS vs. fasting blood glucose","NAS",0.0727749303838545,0.0406059911159341,1.79222150189796,0.0736037355960705,-0.00697302596284052,0.15252288673055,68.0611529183631
"pleurae (miR-6802-5p) miR-TS vs. fasting blood glucose","SY",-0.0190682205134038,0.0801478412429135,-0.237913089332144,0.812260700172082,-0.17738325008993,0.139246809063122,17.4701194142074
"pleurae (miR-6802-5p) miR-TS vs. fasting blood glucose","pooled",0.0479740583197892,0.0334996111563691,1.4320780649022,0.152121481260952,-0.0176839730427904,0.113632089682369,200
"spleen (miR-99a-5p) miR-TS vs. fasting blood glucose","DFTJ",-0.0703227605973618,0.0867753930729579,-0.810399793156071,0.419263022923976,-0.242075570717237,0.101430049522513,14.9228189254473
"spleen (miR-99a-5p) miR-TS vs. fasting blood glucose","NAS",-0.0273056068739812,0.0406890280631265,-0.67108034214084,0.502428902676614,-0.107216643265218,0.052605429517256,67.8718077148989
"spleen (miR-99a-5p) miR-TS vs. fasting blood glucose","SY",-0.0574856782964995,0.0808146271459342,-0.711327643604573,0.477943499389718,-0.217117801737575,0.102146445144576,17.2053733596538
"spleen (miR-99a-5p) miR-TS vs. fasting blood glucose","pooled",-0.0389175727994571,0.0335213904183354,-1.16097728387096,0.245651137548201,-0.104618290731101,0.0267831451321864,200
"adipocyte (miR-365b-5p) miR-TS vs. fasting blood glucose","DFTJ",0.181455182716455,0.0859579525785048,2.11097609090599,0.0367825792688028,0.0113203163137586,0.351590049119151,18.3067610048316
"adipocyte (miR-365b-5p) miR-TS vs. fasting blood glucose","NAS",0.0501350213129496,0.0406628319009176,1.23294465656284,0.218081683394574,-0.02972456724158,0.129994609867479,60.751449364434
"adipocyte (miR-365b-5p) miR-TS vs. fasting blood glucose","SY",0.112214420110604,0.0797236634726238,1.40754219290408,0.16125612014514,-0.0452627364152234,0.269691576636431,20.9417896307345
"adipocyte (miR-365b-5p) miR-TS vs. fasting blood glucose","pooled",0.0871760265124779,0.0387659662675994,2.24877734017273,0.0245266657400392,0.0111961288020884,0.163155924222867,200
"artery (miR-140-3p) miR-TS vs. fasting blood glucose","DFTJ",0.0469094879527558,0.0877074063948027,0.534840669459536,0.593717810965904,-0.126688037603457,0.220507013508969,23.7820606007291
"artery (miR-140-3p) miR-TS vs. fasting blood glucose","NAS",0.0288346359720661,0.0406880702749605,0.708675436736329,0.478802536417978,-0.0510745193753459,0.108743791319478,49.8875614096514
"artery (miR-140-3p) miR-TS vs. fasting blood glucose","SY",-0.138720901905658,0.0810927063563802,-1.71064585384557,0.0891343388504866,-0.29890231173728,0.0214605079259634,26.3303779896195
"artery (miR-140-3p) miR-TS vs. fasting blood glucose","pooled",-0.010984798242139,0.0523802988918892,-0.209712400931716,0.833892146211361,-0.113648297569685,0.0916787010854071,200
"bone (miR-223-3p) miR-TS vs. fasting blood glucose","DFTJ",-0.142391761483905,0.0861869194648231,-1.6521272876219,0.101038658838391,-0.312979817492052,0.0281962945242419,27.3484148157569
"bone (miR-223-3p) miR-TS vs. fasting blood glucose","NAS",0.0787198493673312,0.0406444126421764,1.93679387276086,0.0532420376301057,-0.00110356476560028,0.158543263500263,43.7718725142776
"bone (miR-223-3p) miR-TS vs. fasting blood glucose","SY",0.0366796972271557,0.0813136025304838,0.451089314526493,0.652551585874379,-0.123938046057672,0.197297440511984,28.8797126699655
"bone (miR-223-3p) miR-TS vs. fasting blood glucose","pooled",0.00610825368183404,0.0648863114751088,0.0941377856588017,0.924999705027233,-0.121066579899027,0.133283087262695,200
"pancreas (miR-2355-3p) miR-TS vs. fasting blood glucose","DFTJ",-0.0904337662960474,0.0869968686662274,-1.0395059923709,0.30059214611683,-0.262624938653994,0.0817574060618991,27.2734897734603
"pancreas (miR-2355-3p) miR-TS vs. fasting blood glucose","NAS",0.0186238027692814,0.0407440736922933,0.457092310158572,0.64777097501909,-0.0613953402414774,0.0986429457800403,42.8045356714918
"pancreas (miR-2355-3p) miR-TS vs. fasting blood glucose","SY",-0.194427388319461,0.0782759341678145,-2.4838718360439,0.014053237988175,-0.349044863234962,-0.0398099134039594,29.9219745550479
"pancreas (miR-2355-3p) miR-TS vs. fasting blood glucose","pooled",-0.0748691253637355,0.0666421420492748,-1.12345016323722,0.261246355315087,-0.205485323632916,0.0557470729054454,200
"skin (miR-301a-5p) miR-TS vs. fasting blood glucose","DFTJ",-0.0510367212624387,0.0871614436898786,-0.585542403864121,0.559247216066732,-0.223553633692388,0.12148019116751,22.3289408644069
"skin (miR-301a-5p) miR-TS vs. fasting blood glucose","NAS",-0.0457943382424148,0.0407283765757992,-1.12438408040122,0.26130200273085,-0.125782652970781,0.0341939764859518,51.6573934750987
"skin (miR-301a-5p) miR-TS vs. fasting blood glucose","SY",-0.203045758096904,0.078202226004998,-2.59641916182702,0.0103203263812385,-0.357517638199178,-0.0485738779946303,26.0136656604944
"skin (miR-301a-5p) miR-TS vs. fasting blood glucose","pooled",-0.0878717654541688,0.0483267295249171,-1.81828495985565,0.0690205903463773,-0.182590414813615,0.00684688390527728,200
"stomach (miR-6741-3p) miR-TS vs. fasting blood glucose","DFTJ",-0.11353976669844,0.0873393851661041,-1.2999835810901,0.196017887778907,-0.286408875154201,0.059329341757322,14.6888530665127
"stomach (miR-6741-3p) miR-TS vs. fasting blood glucose","NAS",-0.0991972185230009,0.0405440677185993,-2.44665185574103,0.0147063460842448,-0.178823560687853,-0.019570876358149,68.1637555162231
"stomach (miR-6741-3p) miR-TS vs. fasting blood glucose","SY",-0.0714759769131069,0.0808360423785996,-0.884209256291217,0.37794397971352,-0.231150401595741,0.0881984477695271,17.1473914172642
"stomach (miR-6741-3p) miR-TS vs. fasting blood glucose","pooled",-0.0965505045459109,0.0334737272908127,-2.88436670667418,0.003922017528859,-0.162157804464219,-0.0309432046276026,200
"kidney (miR-30a-5p) miR-TS vs. fasting blood glucose","DFTJ",-0.0661174639420227,0.0872192767836879,-0.7580602176512,0.449853248910046,-0.23874884426463,0.106513916380585,14.8705499466924
"kidney (miR-30a-5p) miR-TS vs. fasting blood glucose","NAS",0.0112399988577699,0.0408486877849421,0.275161809773318,0.783287129763842,-0.0689846005367523,0.0914645982522922,67.7947045839811
"kidney (miR-30a-5p) miR-TS vs. fasting blood glucose","SY",-0.0390487320122316,0.0807824948565372,-0.4833811097513,0.629502916816615,-0.198617384943467,0.120519920919004,17.3347454693266
"kidney (miR-30a-5p) miR-TS vs. fasting blood glucose","pooled",-0.00898090478143663,0.0336338045579455,-0.267020186965884,0.789453618273461,-0.074901950378069,0.0569401408151957,200
"liver (miR-122-3p) miR-TS vs. fasting blood glucose","DFTJ",-0.106268578377117,0.0869517024295258,-1.22215638576194,0.223966606855719,-0.278370354100818,0.0658331973465846,27.2948556733535
"liver (miR-122-3p) miR-TS vs. fasting blood glucose","NAS",-0.0493969631786357,0.0407503748613376,-1.21218426448149,0.225921359789401,-0.129428481342422,0.0306345549851503,42.979065817522
"liver (miR-122-3p) miR-TS vs. fasting blood glucose","SY",0.136652026834787,0.0789828255424655,1.73014862277009,0.0855813965675368,-0.0193617617823658,0.292665815451939,29.7260785091246
"liver (miR-122-3p) miR-TS vs. fasting blood glucose","pooled",-0.00961491962934279,0.0664299260542593,-0.144737774079252,0.884917913769704,-0.13981518219135,0.120585342932664,200
"nerve (miR-338-5p) miR-TS vs. fasting blood glucose","DFTJ",-0.0345569259848337,0.0871031495794568,-0.396735665147336,0.69224436179489,-0.20695845804111,0.137844606071442,14.7534061515978
"nerve (miR-338-5p) miR-TS vs. fasting blood glucose","NAS",0.0633377049720864,0.0406987915082421,1.55625517674793,0.120177359568823,-0.0165925062939284,0.143267916238101,67.5496944546221
"nerve (miR-338-5p) miR-TS vs. fasting blood glucose","SY",0.151771631248429,0.0795291936067546,1.90837633786266,0.0581792786608527,-0.00532139138072224,0.30886465387758,17.6968993937801
"nerve (miR-338-5p) miR-TS vs. fasting blood glucose","pooled",0.0645449754294983,0.0334583297825549,1.92911528605806,0.0537165517289495,-0.00103214592717318,0.13012209678617,200
"lung (miR-146b-5p) miR-TS vs. fasting blood glucose","DFTJ",-0.0658912764031435,0.0871252572857451,-0.756282144304488,0.450914472960734,-0.2383365658029,0.106554012996613,15.5924668190735
"lung (miR-146b-5p) miR-TS vs. fasting blood glucose","NAS",0.0457748821984798,0.0408001542054551,1.12192914683542,0.262343604106208,-0.0343543998876376,0.125904164284597,65.9268103549057
"lung (miR-146b-5p) miR-TS vs. fasting blood glucose","SY",-0.0240830935105157,0.0798607262182504,-0.301563667787084,0.76338632515077,-0.181830988365551,0.133664801344519,18.4807228260207
"lung (miR-146b-5p) miR-TS vs. fasting blood glucose","pooled",0.0154531146077393,0.0347890725154468,0.444194498168295,0.656901969678279,-0.0527322145780887,0.0836384437935673,200
"heart (miR-208b-3p) miR-TS vs. fasting blood glucose","DFTJ",0.0186106883275977,0.0885933966383597,0.210068572080682,0.833958928103095,-0.156740460101194,0.193961836756389,14.5304121889225
"heart (miR-208b-3p) miR-TS vs. fasting blood glucose","NAS",-0.0523029927500617,0.0410163057054262,-1.27517561249165,0.202743102917936,-0.132856784616885,0.0282507991167615,67.790300168112
"heart (miR-208b-3p) miR-TS vs. fasting blood glucose","SY",-0.0200103974111329,0.0803170851717046,-0.249142475332042,0.803578300778801,-0.178659732405955,0.138638937583689,17.6792876429655
"heart (miR-208b-3p) miR-TS vs. fasting blood glucose","pooled",-0.0362898417737917,0.0337707199859533,-1.07459484988435,0.282556158628904,-0.102479236678247,0.0298995531306636,200
"bowel (miR-215-5p) miR-TS vs. fasting blood glucose","DFTJ",-0.0266213331524353,0.0880264775446996,-0.302424155719705,0.762835439739881,-0.200850389891422,0.147607723586551,14.8719667796479
"bowel (miR-215-5p) miR-TS vs. fasting blood glucose","NAS",0.0427644709258175,0.0407443036023701,1.04958158919987,0.294335218161571,-0.0372551236158181,0.122784065467453,66.8112956397265
"bowel (miR-215-5p) miR-TS vs. fasting blood glucose","SY",0.160361860530067,0.0792195435729537,2.02427145244012,0.0446485089948868,0.00388048574444236,0.316843235315691,18.3167375806256
"bowel (miR-215-5p) miR-TS vs. fasting blood glucose","pooled",0.0539854424489844,0.0341285916286823,1.58182450176508,0.11368963994784,-0.0129053679863082,0.120876252884277,200
"brain (miR-769-3p) miR-TS vs. fasting blood glucose","DFTJ",-0.0899108437009979,0.0869847161515308,-1.03363955967126,0.303316409851377,-0.262077962828239,0.0822562754262429,23.0620862229275
"brain (miR-769-3p) miR-TS vs. fasting blood glucose","NAS",0.0649966649407771,0.0406199313620098,1.60011754725824,0.110101536134939,-0.0147786692904359,0.14477199917199,51.3109615027378
"brain (miR-769-3p) miR-TS vs. fasting blood glucose","SY",-0.0325261344174663,0.0805654313109823,-0.403723208430617,0.68696914026454,-0.19166602443879,0.126613755603857,25.6269522743347
"brain (miR-769-3p) miR-TS vs. fasting blood glucose","pooled",0.00427964048388987,0.049783011177317,0.0859658823900116,0.931493538700578,-0.0932932684656064,0.101852549433386,200
"bladder (miR-3617-5p) miR-TS vs. hemoglobin A1C","DFTJ",-0.147880312181952,0.097963812548161,-1.50954018974355,0.134193017368768,-0.342146228702373,0.0463856043384683,42.6444638580369
"bladder (miR-3617-5p) miR-TS vs. hemoglobin A1C","NAS",0.0586547883747226,0.057633701700809,1.01771683309905,0.309611300350801,-0.0547508161932246,0.17206039294267,57.3555361419631
"bladder (miR-3617-5p) miR-TS vs. hemoglobin A1C","pooled",-0.0294209979363286,0.102144002506516,-0.288034512202043,0.773320320692864,-0.229619564085869,0.170777568213212,200
"lymph node (miR-150-5p) miR-TS vs. hemoglobin A1C","DFTJ",0.011442611198927,0.111911527313386,0.102246939824923,0.918757554801571,-0.210482147109625,0.233367369507479,20.032697323049
"lymph node (miR-150-5p) miR-TS vs. hemoglobin A1C","NAS",-0.00416028871056854,0.0560129329451204,-0.0742737166547706,0.940840804879987,-0.11437671307354,0.106056135652403,79.967302676951
"lymph node (miR-150-5p) miR-TS vs. hemoglobin A1C","pooled",-0.00103460699808102,0.0500892509823089,-0.0206552698990534,0.983520650848727,-0.0992077349359939,0.0971385209398319,200
"salivary gland (miR-3187-3p) miR-TS vs. hemoglobin A1C","DFTJ",-0.0405913493252929,0.0978909205586465,-0.414658980563724,0.679245647245339,-0.234712718295126,0.15353001964454,28.1434006380362
"salivary gland (miR-3187-3p) miR-TS vs. hemoglobin A1C","NAS",0.0703364096246644,0.0612628743166153,1.14810822066813,0.251814820847073,-0.0502103033994688,0.190883122648798,71.8565993619638
"salivary gland (miR-3187-3p) miR-TS vs. hemoglobin A1C","pooled",0.0391175660045828,0.0519314799296934,0.753253441988203,0.451297630557722,-0.0626662643214809,0.140901396330647,200
"pleurae (miR-6802-5p) miR-TS vs. hemoglobin A1C","DFTJ",0.0679348160966944,0.104928941370455,0.64743640038117,0.518776148452453,-0.140143212255129,0.276012844448518,31.0720466522519
"pleurae (miR-6802-5p) miR-TS vs. hemoglobin A1C","NAS",-0.0749777393431094,0.0572572521222502,-1.30948895666568,0.191344750053637,-0.187642605579387,0.037687126893168,68.9279533477481
"pleurae (miR-6802-5p) miR-TS vs. hemoglobin A1C","pooled",-0.0305718834449281,0.0661382968094184,-0.462241770951903,0.643907951567147,-0.160200563190209,0.0990567963003523,200
"spleen (miR-99a-5p) miR-TS vs. hemoglobin A1C","DFTJ",-0.198296641155503,0.100183119554002,-1.97934184958788,0.0504206387809836,-0.396963526751295,0.000370244440289491,41.9121956370537
"spleen (miR-99a-5p) miR-TS vs. hemoglobin A1C","NAS",0.00354415977817622,0.0587091264826357,0.0603681231609615,0.951901597839119,-0.111977553836237,0.119065873392589,58.0878043629463
"spleen (miR-99a-5p) miR-TS vs. hemoglobin A1C","pooled",-0.0810517515845435,0.0995913564817588,-0.813843233467646,0.415734764176811,-0.27624722346028,0.114143720291193,200
"adipocyte (miR-365b-5p) miR-TS vs. hemoglobin A1C","DFTJ",0.0373499188720255,0.113815792648551,0.3281611277563,0.743449608575425,-0.188351069056541,0.263050906800592,20.7009407492692
"adipocyte (miR-365b-5p) miR-TS vs. hemoglobin A1C","NAS",0.0763678593762446,0.0581518520430512,1.31324896272792,0.190076571987391,-0.0380573075499233,0.190793026302413,79.2990592507308
"adipocyte (miR-365b-5p) miR-TS vs. hemoglobin A1C","pooled",0.0682907786308811,0.051784235427623,1.31875614396835,0.187250650290246,-0.033204457774203,0.169786015035965,200
"artery (miR-140-3p) miR-TS vs. hemoglobin A1C","DFTJ",-0.0419249661323558,0.11299759007047,-0.371025312187716,0.71137339040236,-0.266003427644323,0.182153495379612,33.3034335319317
"artery (miR-140-3p) miR-TS vs. hemoglobin A1C","NAS",0.123832504284962,0.0599459097756337,2.06573734135397,0.0396893917539509,0.00587717712634027,0.241787831443584,66.6965664680683
"artery (miR-140-3p) miR-TS vs. hemoglobin A1C","pooled",0.0686295753003193,0.0781212807091493,0.878500386544247,0.379672228032373,-0.0844853213157571,0.221744471916396,200
"bone (miR-223-3p) miR-TS vs. hemoglobin A1C","DFTJ",-0.214454115510327,0.110604397049964,-1.93892938463785,0.055219927294424,-0.433786785454512,0.00487855443385762,45.8529907359305
"bone (miR-223-3p) miR-TS vs. hemoglobin A1C","NAS",0.108333185473019,0.0599304478658137,1.80764852142572,0.0716367034782765,-0.00959171734742612,0.226258088293465,54.1470092640695
"bone (miR-223-3p) miR-TS vs. hemoglobin A1C","pooled",-0.0396744457436347,0.160837573057408,-0.246673989102494,0.80516053829014,-0.354910296296984,0.275561404809715,200
"pancreas (miR-2355-3p) miR-TS vs. hemoglobin A1C","DFTJ",-0.168968946270707,0.105593748022954,-1.60017945602212,0.11259229780702,-0.37836531116229,0.040427418620877,36.9671580248989
"pancreas (miR-2355-3p) miR-TS vs. hemoglobin A1C","NAS",0.00181031950184623,0.0595637268021572,0.0303929857824252,0.975773323381352,-0.115392987746834,0.119013626750526,63.0328419751011
"pancreas (miR-2355-3p) miR-TS vs. hemoglobin A1C","pooled",-0.0613219215500556,0.0824378427251963,-0.743856456245103,0.456963320888587,-0.222897124254618,0.100253281154506,200
"skin (miR-301a-5p) miR-TS vs. hemoglobin A1C","DFTJ",-0.105137007156298,0.102392010838303,-1.02680869625981,0.306892856399796,-0.308184207060781,0.0979101927481847,26.8982971883957
"skin (miR-301a-5p) miR-TS vs. hemoglobin A1C","NAS",-0.0294865853918434,0.0621104561984892,-0.474744305493616,0.635305672843958,-0.151701081898525,0.0927279111148385,73.1017028116043
"skin (miR-301a-5p) miR-TS vs. hemoglobin A1C","pooled",-0.0498352606623212,0.0531041504949134,-0.938443797666902,0.348016386939593,-0.153917483061946,0.0542469617373039,200
"stomach (miR-6741-3p) miR-TS vs. hemoglobin A1C","DFTJ",-0.0587349496129145,0.107531020364232,-0.546214007957574,0.586088702022955,-0.271972998256272,0.154503099030443,27.4264237531824
"stomach (miR-6741-3p) miR-TS vs. hemoglobin A1C","NAS",-0.105660589782438,0.0661042063553777,-1.59839434747018,0.110980572724741,-0.235733572516266,0.0244123929513901,72.5735762468176
"stomach (miR-6741-3p) miR-TS vs. hemoglobin A1C","pooled",-0.0927905648606509,0.0563142569057644,-1.64772776840375,0.0994085471375276,-0.203164480212085,0.0175833504907833,200
"kidney (miR-30a-5p) miR-TS vs. hemoglobin A1C","DFTJ",-0.258369909379324,0.0947769995628865,-2.72608238888055,0.00752241135468654,-0.44631625616006,-0.0704235625985888,46.9144340187546
"kidney (miR-30a-5p) miR-TS vs. hemoglobin A1C","NAS",0.0542771956754518,0.0543185831386305,0.999238060700643,0.318463765548001,-0.0526052633428664,0.16115965469377,53.0855659812454
"kidney (miR-30a-5p) miR-TS vs. hemoglobin A1C","pooled",-0.0923994241370174,0.156025606116358,-0.592206795005876,0.553712119816708,-0.398203992791111,0.213405144517076,200
"liver (miR-122-3p) miR-TS vs. hemoglobin A1C","DFTJ",-0.157699407753288,0.0939840614102789,-1.67793778420433,0.0963620244947089,-0.344073328421222,0.0286745129146466,38.8597696527533
"liver (miR-122-3p) miR-TS vs. hemoglobin A1C","NAS",0.00683206188935833,0.0529296552338087,0.129078148330624,0.897380060793278,-0.0973174092399414,0.110981533018658,61.1402303472467
"liver (miR-122-3p) miR-TS vs. hemoglobin A1C","pooled",-0.0571044882200638,0.0801978311021519,-0.712045293934783,0.476436728685091,-0.214289348818508,0.10008037237838,200
"nerve (miR-338-5p) miR-TS vs. hemoglobin A1C","DFTJ",-0.0199306944952187,0.10484971693027,-0.190088205087607,0.849610547585788,-0.22785161780914,0.187990228818703,35.1495787168757
"nerve (miR-338-5p) miR-TS vs. hemoglobin A1C","NAS",0.130451746853105,0.06539612856474,1.99479311262229,0.0469464139501563,0.00177204595887229,0.259131447747338,64.8504212831243
"nerve (miR-338-5p) miR-TS vs. hemoglobin A1C","pooled",0.0775929522550165,0.0717982061894809,1.08070878609756,0.279826673568806,-0.063128946030947,0.21831485054098,200
"lung (miR-146b-5p) miR-TS vs. hemoglobin A1C","DFTJ",-0.154511029980295,0.11107070094632,-1.39110520293708,0.167162469389057,-0.3747683980497,0.06574633808911,27.3581846845044
"lung (miR-146b-5p) miR-TS vs. hemoglobin A1C","NAS",-0.0146058562950661,0.0589332534023795,-0.24783726422401,0.804425465001567,-0.130568583553986,0.101356870963854,72.6418153154956
"lung (miR-146b-5p) miR-TS vs. hemoglobin A1C","pooled",-0.0528813720950477,0.0623692839155101,-0.84787524844256,0.39650745037202,-0.175122922311001,0.0693601781209054,200
"heart (miR-208b-3p) miR-TS vs. hemoglobin A1C","DFTJ",-0.123128546772268,0.106834682627912,-1.15251474281161,0.251751873211237,-0.334985731553397,0.0887286380088605,17.8083202337732
"heart (miR-208b-3p) miR-TS vs. hemoglobin A1C","NAS",-0.0670269394079098,0.0497290101087914,-1.34784382921108,0.178699130265318,-0.164878513912517,0.0308246350966978,82.1916797662268
"heart (miR-208b-3p) miR-TS vs. hemoglobin A1C","pooled",-0.0770176933036488,0.0450841350996771,-1.70831032098918,0.0875787772407505,-0.165380974373154,0.0113455877658564,200
"bowel (miR-215-5p) miR-TS vs. hemoglobin A1C","DFTJ",-0.152157685412932,0.0995976089843838,-1.5277242793729,0.129616762742293,-0.349663481577018,0.045348110751154,42.5984800020991
"bowel (miR-215-5p) miR-TS vs. hemoglobin A1C","NAS",0.0629257714547694,0.0554226051381624,1.13538097492715,0.257098472321213,-0.0461290672410366,0.171980610150575,57.4015199979009
"bowel (miR-215-5p) miR-TS vs. hemoglobin A1C","pooled",-0.0286965119068418,0.106356920899075,-0.269813300951734,0.787303889528846,-0.237152246375604,0.17975922256192,200
"brain (miR-769-3p) miR-TS vs. hemoglobin A1C","DFTJ",-0.108712197412371,0.0928598025919084,-1.17071320827732,0.244389609513549,-0.292856670653996,0.0754322758292539,35.4673327978284
"brain (miR-769-3p) miR-TS vs. hemoglobin A1C","NAS",0.0302429150982312,0.0548712681993543,0.551161219535785,0.581922754597344,-0.0777270601058844,0.138212890302347,64.5326672021716
"brain (miR-769-3p) miR-TS vs. hemoglobin A1C","pooled",-0.019040757095501,0.0664781006777152,-0.286421496724316,0.774555312059315,-0.149335440184451,0.111253925993449,200
"bladder (miR-3617-5p) miR-TS vs. lung diseases","NAS",-0.0192448153187916,0.133946031568384,-0.14367589015854,0.885756410506408,-0.284981943365064,0.241982979367307,100
"bladder (miR-3617-5p) miR-TS vs. lung diseases","pooled",-0.0192448153187916,0.133946031568384,-0.143675890158541,0.885756410506408,-0.281774213064889,0.243284582427306,200
"lymph node (miR-150-5p) miR-TS vs. lung diseases","NAS",0.177876944242383,0.135546602812115,1.31229363593083,0.189421078618222,-0.0859207686146934,0.445919842417272,100
"lymph node (miR-150-5p) miR-TS vs. lung diseases","pooled",0.177876944242383,0.135546602812115,1.31229363593083,0.189421078618221,-0.087789515496118,0.443543403980884,200
"salivary gland (miR-3187-3p) miR-TS vs. lung diseases","NAS",-0.139343521997421,0.167656328016562,0.831125932709536,0.408286546593124,-0.472804114408395,0.194117070413554,100
"salivary gland (miR-3187-3p) miR-TS vs. lung diseases","pooled",-0.139343521997421,0.167656328016562,-0.831125932709536,0.405902491223938,-0.467943886690116,0.189256842695274,200
"pleurae (miR-6802-5p) miR-TS vs. lung diseases","NAS",0.116927448863883,0.127004414575612,0.920656571305791,0.357229756682417,-0.140967668099709,0.35942521036308,100
"pleurae (miR-6802-5p) miR-TS vs. lung diseases","pooled",0.116927448863883,0.127004414575612,0.920656571305797,0.357229756682413,-0.13199662958191,0.365851527309676,200
"spleen (miR-99a-5p) miR-TS vs. lung diseases","NAS",0.0199025564690207,0.132840875072634,0.149822533599982,0.880904630775851,-0.240008505535489,0.280835168639633,100
"spleen (miR-99a-5p) miR-TS vs. lung diseases","pooled",0.0199025564690207,0.132840875072634,0.149822533599982,0.880904630775851,-0.240460774348127,0.280265887286168,200
"adipocyte (miR-365b-5p) miR-TS vs. lung diseases","NAS",0.0229600391147811,0.130856716680232,0.175459385633887,0.860718681242108,-0.256755616558938,0.262512919068882,100
"adipocyte (miR-365b-5p) miR-TS vs. lung diseases","pooled",0.0229600391147811,0.130856716680232,0.175459385633887,0.860718681242108,-0.233514412713635,0.279434490943198,200
"artery (miR-140-3p) miR-TS vs. lung diseases","NAS",-0.138936310992163,0.0776629001461728,1.78896629833118,0.07720073277353,-0.293362310165533,0.0154896881812077,100
"artery (miR-140-3p) miR-TS vs. lung diseases","pooled",-0.138936310992163,0.0776629001461728,-1.78896629833118,0.0736202433102609,-0.291152798213592,0.0132801762292662,200
"bone (miR-223-3p) miR-TS vs. lung diseases","NAS",0.110137468878761,0.137147559227872,0.803058176892281,0.421941109591651,-0.151608698064001,0.385929614848537,100
"bone (miR-223-3p) miR-TS vs. lung diseases","pooled",0.110137468878761,0.137147559227872,0.803058176892281,0.421941109591651,-0.158666807775442,0.378941745532964,200
"pancreas (miR-2355-3p) miR-TS vs. lung diseases","NAS",-0.0991091150959025,0.15891132732529,0.623675585397555,0.534585054969079,-0.4152708215489,0.217052591357095,100
"pancreas (miR-2355-3p) miR-TS vs. lung diseases","pooled",-0.0991091150959025,0.15891132732529,-0.623675585397554,0.532840660061459,-0.410569593388927,0.212351363197122,200
"skin (miR-301a-5p) miR-TS vs. lung diseases","NAS",0.099353907160233,0.174976020452503,-0.567814417674462,0.571645992110982,-0.248505545250544,0.44721335957101,100
"skin (miR-301a-5p) miR-TS vs. lung diseases","pooled",0.099353907160233,0.174976020452503,0.567814417674464,0.570160988858902,-0.243592791084817,0.442300605405283,200
"stomach (miR-6741-3p) miR-TS vs. lung diseases","NAS",0.215150999750111,0.196796726730628,-1.09326513364527,0.277557872631743,-0.176485753767931,0.606787753268153,100
"stomach (miR-6741-3p) miR-TS vs. lung diseases","pooled",0.215150999750111,0.196796726730628,1.09326513364527,0.274277406647146,-0.170563496917291,0.600865496417513,200
"kidney (miR-30a-5p) miR-TS vs. lung diseases","NAS",-0.201613447142574,0.095801830030533,2.10448429929071,0.0385863244399505,-0.3923675055971,-0.0108593886880471,100
"kidney (miR-30a-5p) miR-TS vs. lung diseases","pooled",-0.201613447142574,0.095801830030533,-2.10448429929071,0.0353362227786112,-0.389381583655446,-0.0138453106297016,200
