"heart","yr_dif","fit","lwr","upr"
1.87762278609107,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.47696961103853,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.45234576896205,-3,1.41454860141334,1.27677060489858,1.5523265979281
2.43310225260575,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.65803654083796,-3,1.41454860141334,1.27677060489858,1.5523265979281
2.52822404137001,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.30501694259698,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.37390217720686,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.21573325618047,-3,1.41454860141334,1.27677060489858,1.5523265979281
0.49311869917872,-3,1.41454860141334,1.27677060489858,1.5523265979281
2.8406752649633,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.33628039803171,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.30378567335905,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.87580427103325,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.90525153553842,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.36318962515389,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.3765366326966,-3,1.41454860141334,1.27677060489858,1.5523265979281
0.563867150579708,-3,1.41454860141334,1.27677060489858,1.5523265979281
0.372249198163617,-3,1.41454860141334,1.27677060489858,1.5523265979281
2.43558496722684,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.18083352105819,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.5906809878905,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.01241947878294,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.37624430320658,-3,1.41454860141334,1.27677060489858,1.5523265979281
0.995645134019259,-3,1.41454860141334,1.27677060489858,1.5523265979281
0.933061837220701,-3,1.41454860141334,1.27677060489858,1.5523265979281
2.01359563781421,-3,1.41454860141334,1.27677060489858,1.5523265979281
1.33013764217745,-2,1.22467745821315,1.06586906268377,1.38348585374253
0.678974249014391,-2,1.22467745821315,1.06586906268377,1.38348585374253
0.950475882204651,-2,1.22467745821315,1.06586906268377,1.38348585374253
1.15472859031338,-2,1.22467745821315,1.06586906268377,1.38348585374253
0.826937375370012,-2,1.22467745821315,1.06586906268377,1.38348585374253
0.666971530694739,-2,1.22467745821315,1.06586906268377,1.38348585374253
1.36574788827218,-2,1.22467745821315,1.06586906268377,1.38348585374253
1.67076326241937,-2,1.22467745821315,1.06586906268377,1.38348585374253
1.45008404622254,-2,1.22467745821315,1.06586906268377,1.38348585374253
1.71151884987949,-2,1.22467745821315,1.06586906268377,1.38348585374253
0.417108607713184,-2,1.22467745821315,1.06586906268377,1.38348585374253
1.36986952065398,-2,1.22467745821315,1.06586906268377,1.38348585374253
0.953788641673732,-2,1.22467745821315,1.06586906268377,1.38348585374253
1.21616972364341,-2,1.22467745821315,1.06586906268377,1.38348585374253
1.2745859365003,-2,1.22467745821315,1.06586906268377,1.38348585374253
0.919529981858522,-2,1.22467745821315,1.06586906268377,1.38348585374253
1.33405317179591,-2,1.22467745821315,1.06586906268377,1.38348585374253
1.08982014318064,-1,1.01921610683413,0.71045729718729,1.32797491648096
1.20616757785408,-1,1.01921610683413,0.71045729718729,1.32797491648096
1.02875595314423,-1,1.01921610683413,0.71045729718729,1.32797491648096
1.51200612559675,-1,1.01921610683413,0.71045729718729,1.32797491648096
1.04724595730923,-1,1.01921610683413,0.71045729718729,1.32797491648096
0.372786857290482,-1,1.01921610683413,0.71045729718729,1.32797491648096
1.64176607807165,-1,1.01921610683413,0.71045729718729,1.32797491648096
2.46187060828009,0,1.53347582939207,1.43863732433941,1.62831433444473
0.131062160550998,0,1.53347582939207,1.43863732433941,1.62831433444473
1.8614688515336,0,1.53347582939207,1.43863732433941,1.62831433444473
1.86621445472741,0,1.53347582939207,1.43863732433941,1.62831433444473
3.33630516284222,0,1.53347582939207,1.43863732433941,1.62831433444473
1.4814436489151,0,1.53347582939207,1.43863732433941,1.62831433444473
2.15274013988915,0,1.53347582939207,1.43863732433941,1.62831433444473
1.24755385184789,0,1.53347582939207,1.43863732433941,1.62831433444473
1.1294645477168,0,1.53347582939207,1.43863732433941,1.62831433444473
